codigo_provincia,provincia_residencia,fecha,positividad
33,Huasco,2021-09-11,0.004464285714285683
33,Huasco,2021-09-12,0.005494505494505463
33,Huasco,2021-09-13,0.005494505494505463
33,Huasco,2021-09-14,0.005494505494505463
33,Huasco,2021-09-15,0.006216006216006184
33,Huasco,2021-09-16,0.006216006216006184
33,Huasco,2021-09-17,0.006216006216006184
33,Huasco,2021-09-18,0.006216006216006184
33,Huasco,2021-09-19,7.215007215006897e-4
33,Huasco,2021-09-20,0.00206603853662674
33,Huasco,2021-09-21,0.0025253862628554953
33,Huasco,2021-09-22,0.0028806981759563533
33,Huasco,2021-09-23,0.0032396357208235465
33,Huasco,2021-09-24,0.003979828170860555
33,Huasco,2021-09-25,0.005170304361336746
33,Huasco,2021-09-26,0.005170304361336746
33,Huasco,2021-09-27,0.004187430199013589
33,Huasco,2021-09-28,0.00578654274450159
33,Huasco,2021-09-29,0.0064465950686494675
33,Huasco,2021-09-30,0.008134321461563692
33,Huasco,2021-10-01,0.008665854318860298
33,Huasco,2021-10-02,0.013189663842669822
33,Huasco,2021-10-03,0.019683170336176316
33,Huasco,2021-10-04,0.019655285054534972
33,Huasco,2021-10-05,0.02050239379008214
33,Huasco,2021-10-06,0.020551243117046963
33,Huasco,2021-10-07,0.022571686449219797
33,Huasco,2021-10-08,0.023838032207876027
33,Huasco,2021-10-09,0.019510709045601406
33,Huasco,2021-10-10,0.013017202552094913
33,Huasco,2021-10-11,0.021900014042684518
33,Huasco,2021-10-12,0.019626556287000874
33,Huasco,2021-10-13,0.018579121809333837
33,Huasco,2021-10-14,0.016873289627927408
33,Huasco,2021-10-15,0.016285486723809816
33,Huasco,2021-10-16,0.015980775254049805
33,Huasco,2021-10-17,0.019740173750290406
33,Huasco,2021-10-18,0.01089368011355776
33,Huasco,2021-10-19,0.010844659240986227
33,Huasco,2021-10-20,0.010106379432938977
33,Huasco,2021-10-21,0.008856833082579044
33,Huasco,2021-10-22,0.006906564920706786
33,Huasco,2021-10-23,0.006914826379349924
33,Huasco,2021-10-24,0.006818431546112985
33,Huasco,2021-10-25,0.007783448805740675
33,Huasco,2021-10-26,0.008143309864732872
33,Huasco,2021-10-27,0.012818634540057548
33,Huasco,2021-10-28,0.012135906230870094
33,Huasco,2021-10-29,0.013732075424804651
33,Huasco,2021-10-30,0.016016141061638216
33,Huasco,2021-10-31,0.014695057773341813
33,Huasco,2021-11-01,0.026517839025537723
33,Huasco,2021-11-02,0.031246635194768255
33,Huasco,2021-11-03,0.03377100737431285
33,Huasco,2021-11-04,0.038784183816060726
33,Huasco,2021-11-05,0.04530831537400586
33,Huasco,2021-11-06,0.04857825546870333
33,Huasco,2021-11-07,0.06444361800716134
33,Huasco,2021-11-08,0.05555808642118705
33,Huasco,2021-11-09,0.059608185964914254
33,Huasco,2021-11-10,0.05836087006242594
33,Huasco,2021-11-11,0.05970735907125261
33,Huasco,2021-11-12,0.06105171374676126
33,Huasco,2021-11-13,0.07086194491337863
33,Huasco,2021-11-14,0.07920333456658506
33,Huasco,2021-11-15,0.08697626170721326
33,Huasco,2021-11-16,0.08660506390690392
33,Huasco,2021-11-17,0.08939903863965418
33,Huasco,2021-11-18,0.08959795039983076
33,Huasco,2021-11-19,0.08663524555761795
33,Huasco,2021-11-20,0.08078561152718419
33,Huasco,2021-11-21,0.07659718740801748
33,Huasco,2021-11-22,0.07543982653270317
33,Huasco,2021-11-23,0.07404409929010816
33,Huasco,2021-11-24,0.07191150021873359
33,Huasco,2021-11-25,0.07109849456887819
33,Huasco,2021-11-26,0.07263387869980323
33,Huasco,2021-11-27,0.07373836516473067
33,Huasco,2021-11-28,0.06650416713769378
33,Huasco,2021-11-29,0.06292286407575745
33,Huasco,2021-11-30,0.060658268412746526
33,Huasco,2021-12-01,0.06344300803959142
33,Huasco,2021-12-02,0.06347961617391887
33,Huasco,2021-12-03,0.062275994441872935
33,Huasco,2021-12-04,0.05714533993675769
33,Huasco,2021-12-05,0.043539046355495395
33,Huasco,2021-12-06,0.041923939636992744
33,Huasco,2021-12-07,0.040354492312828436
33,Huasco,2021-12-08,0.03771275282898369
33,Huasco,2021-12-09,0.03221764860880592
33,Huasco,2021-12-10,0.028809766388711504
33,Huasco,2021-12-11,0.02329691710131391
33,Huasco,2021-12-12,0.021777160262408134
33,Huasco,2021-12-13,0.01790934883335232
33,Huasco,2021-12-14,0.016415727512144793
33,Huasco,2021-12-15,0.01282352771741335
33,Huasco,2021-12-16,0.014332640954444514
33,Huasco,2021-12-17,0.012756093593165716
33,Huasco,2021-12-18,0.015091356056359946
33,Huasco,2021-12-19,0.018338109303113193
33,Huasco,2021-12-20,0.018610837155126476
33,Huasco,2021-12-21,0.01754770865681046
33,Huasco,2021-12-22,0.016822176085029044
33,Huasco,2021-12-23,0.014596986943952053
33,Huasco,2021-12-24,0.014912205705772758
33,Huasco,2021-12-25,0.01151084516155507
33,Huasco,2021-12-26,0.013978377629087537
33,Huasco,2021-12-27,0.0123283701418159
33,Huasco,2021-12-28,0.013385472819490466
33,Huasco,2021-12-29,0.011584203531287378
33,Huasco,2021-12-30,0.011584203531287378
33,Huasco,2021-12-31,0.010113182642790763
33,Huasco,2022-01-01,0.010113182642790763
33,Huasco,2022-01-02,0.006079569197412611
33,Huasco,2022-01-03,0.006769934866226556
33,Huasco,2022-01-04,0.006201248043189843
33,Huasco,2022-01-05,0.0067280892144409524
33,Huasco,2022-01-06,0.010550353906270862
33,Huasco,2022-01-07,0.01927245704584973
33,Huasco,2022-01-08,0.01927245704584973
33,Huasco,2022-01-09,0.023670812132565267
33,Huasco,2022-01-10,0.028542028573230627
33,Huasco,2022-01-11,0.03450953354255048
33,Huasco,2022-01-12,0.041928628256383015
33,Huasco,2022-01-13,0.051884463637069424
33,Huasco,2022-01-14,0.051300048052653834
33,Huasco,2022-01-15,0.06605801735607769
33,Huasco,2022-01-16,0.09086702088848549
33,Huasco,2022-01-17,0.0953477872161784
33,Huasco,2022-01-18,0.10019774996087798
33,Huasco,2022-01-19,0.11008228276517122
33,Huasco,2022-01-20,0.11060922812083972
33,Huasco,2022-01-21,0.11621574925927576
33,Huasco,2022-01-22,0.1252673037653757
33,Huasco,2022-01-23,0.1509054804826891
33,Huasco,2022-01-24,0.16382372558072028
33,Huasco,2022-01-25,0.1791337518496507
33,Huasco,2022-01-26,0.18635166458180794
33,Huasco,2022-01-27,0.19532003448001858
33,Huasco,2022-01-28,0.2046290463573794
33,Huasco,2022-01-29,0.21166367839201145
33,Huasco,2022-01-30,0.19875797242243598
33,Huasco,2022-01-31,0.2048222664012933
33,Huasco,2022-02-01,0.1959038645015154
33,Huasco,2022-02-02,0.1798933113587031
33,Huasco,2022-02-03,0.16570750053975947
33,Huasco,2022-02-04,0.159617299495362
33,Huasco,2022-02-05,0.16093146152380974
33,Huasco,2022-02-06,0.17247361901109606
33,Huasco,2022-02-07,0.1798414480324684
33,Huasco,2022-02-08,0.196540401926308
33,Huasco,2022-02-09,0.23507910425983106
33,Huasco,2022-02-10,0.27208673784761733
33,Huasco,2022-02-11,0.28832854212979486
33,Huasco,2022-02-12,0.2912271918294963
33,Huasco,2022-02-13,0.2928410894829979
33,Huasco,2022-02-14,0.30261848572951966
33,Huasco,2022-02-15,0.31558157365718015
33,Huasco,2022-02-16,0.3148672879428944
33,Huasco,2022-02-17,0.31019674980894163
33,Huasco,2022-02-18,0.31137268947586
33,Huasco,2022-02-19,0.3190328087382889
33,Huasco,2022-02-20,0.3265419662474464
33,Huasco,2022-02-21,0.326683887315176
33,Huasco,2022-02-22,0.32144083840130616
33,Huasco,2022-02-23,0.31234715570209587
33,Huasco,2022-02-24,0.30529984305937424
33,Huasco,2022-02-25,0.3003991630607142
33,Huasco,2022-02-26,0.2893330599727724
33,Huasco,2022-02-27,0.2947337568368839
33,Huasco,2022-02-28,0.2780504823856957
33,Huasco,2022-03-01,0.2665209957589532
33,Huasco,2022-03-02,0.26739076625177155
33,Huasco,2022-03-03,0.2699261306110601
33,Huasco,2022-03-04,0.256198873500752
33,Huasco,2022-03-05,0.2616433909378588
33,Huasco,2022-03-06,0.24486703269808596
33,Huasco,2022-03-07,0.23870355533515072
33,Huasco,2022-03-08,0.23819798143535084
33,Huasco,2022-03-09,0.2179119670124809
33,Huasco,2022-03-10,0.19937646914877555
33,Huasco,2022-03-11,0.2011983383420314
33,Huasco,2022-03-12,0.18420865726395252
33,Huasco,2022-03-13,0.1733154110765887
33,Huasco,2022-03-14,0.16787885009228973
33,Huasco,2022-03-15,0.15539196435375252
33,Huasco,2022-03-16,0.1494237216992152
33,Huasco,2022-03-17,0.14553433850501427
33,Huasco,2022-03-18,0.13613315674295412
33,Huasco,2022-03-19,0.13151787019995673
33,Huasco,2022-03-20,0.10823642647492573
33,Huasco,2022-03-21,0.10636689345785173
33,Huasco,2022-03-22,0.0979431393862101
33,Huasco,2022-03-23,0.09912348076691835
33,Huasco,2022-03-24,0.09851022474101132
33,Huasco,2022-03-25,0.10200996740699175
33,Huasco,2022-03-26,0.09950644683118202
33,Huasco,2022-03-27,0.09428459734703745
33,Huasco,2022-03-28,0.09137761087840715
33,Huasco,2022-03-29,0.09170258890243421
33,Huasco,2022-03-30,0.08843992774503621
33,Huasco,2022-03-31,0.08357432216000617
33,Huasco,2022-04-01,0.07858926049481929
33,Huasco,2022-04-02,0.07667644462851506
33,Huasco,2022-04-03,0.07614994410201452
33,Huasco,2022-04-04,0.06792961147872396
33,Huasco,2022-04-05,0.06825274291610807
33,Huasco,2022-04-06,0.07009811246575778
33,Huasco,2022-04-07,0.06830411067175599
33,Huasco,2022-04-08,0.06616052983516603
33,Huasco,2022-04-09,0.057507640220510546
33,Huasco,2022-04-10,0.06649864921151954
33,Huasco,2022-04-11,0.06755345274311997
33,Huasco,2022-04-12,0.06349642079764181
33,Huasco,2022-04-13,0.056153717179229456
33,Huasco,2022-04-14,0.054959509088469645
33,Huasco,2022-04-15,0.06092589564309149
33,Huasco,2022-04-16,0.06505766808461358
33,Huasco,2022-04-17,0.06540107467802017
33,Huasco,2022-04-18,0.06111415512418852
33,Huasco,2022-04-19,0.056811579393041364
33,Huasco,2022-04-20,0.056716996105180766
33,Huasco,2022-04-21,0.05564363049979545
33,Huasco,2022-04-22,0.05325749085875385
33,Huasco,2022-04-23,0.056671188319816365
33,Huasco,2022-04-24,0.056571981970610016
33,Huasco,2022-04-25,0.05991807297533259
33,Huasco,2022-04-26,0.06290967897445739
33,Huasco,2022-04-27,0.06829701520164401
33,Huasco,2022-04-28,0.06930196263516288
33,Huasco,2022-04-29,0.06398502104371147
33,Huasco,2022-04-30,0.05997062458745455
33,Huasco,2022-05-01,0.05114125950808947
33,Huasco,2022-05-02,0.053779439686799504
33,Huasco,2022-05-03,0.05428755930090325
33,Huasco,2022-05-04,0.05521443707100386
33,Huasco,2022-05-05,0.05678085311110411
33,Huasco,2022-05-06,0.0582340355401451
33,Huasco,2022-05-07,0.054927157233266785
33,Huasco,2022-05-08,0.06137556993167948
33,Huasco,2022-05-09,0.059155288315497115
33,Huasco,2022-05-10,0.060187076162353456
33,Huasco,2022-05-11,0.055528069702626706
33,Huasco,2022-05-12,0.054584287653361284
33,Huasco,2022-05-13,0.05893457603793311
33,Huasco,2022-05-14,0.07132666737739286
33,Huasco,2022-05-15,0.07141895235339878
33,Huasco,2022-05-16,0.07835376511345425
33,Huasco,2022-05-17,0.08440426223537993
33,Huasco,2022-05-18,0.10060048431395496
33,Huasco,2022-05-19,0.11461186986980344
33,Huasco,2022-05-20,0.11621608940505745
33,Huasco,2022-05-21,0.12355371056639454
33,Huasco,2022-05-22,0.1301982288388198
33,Huasco,2022-05-23,0.12833040315603123
33,Huasco,2022-05-24,0.13386371696002172
33,Huasco,2022-05-25,0.1421069357295563
33,Huasco,2022-05-26,0.1355261374713884
33,Huasco,2022-05-27,0.13684606268236418
33,Huasco,2022-05-28,0.14011187317709034
33,Huasco,2022-05-29,0.14666009408324854
33,Huasco,2022-05-30,0.14878169371124203
33,Huasco,2022-05-31,0.15208123241998436
33,Huasco,2022-06-01,0.13703243307437746
33,Huasco,2022-06-02,0.13404317767072343
33,Huasco,2022-06-03,0.13243192216841734
33,Huasco,2022-06-04,0.12044635871226568
33,Huasco,2022-06-05,0.1154890788009135
33,Huasco,2022-06-06,0.11819868883840191
33,Huasco,2022-06-07,0.1157377782422774
33,Huasco,2022-06-08,0.12696626052221824
33,Huasco,2022-06-09,0.13615668060226913
33,Huasco,2022-06-10,0.137898062114643
33,Huasco,2022-06-11,0.16110895937677366
33,Huasco,2022-06-12,0.16287191808138227
33,Huasco,2022-06-13,0.16611248645013146
33,Huasco,2022-06-14,0.16648735284588917
33,Huasco,2022-06-15,0.16302202935907412
33,Huasco,2022-06-16,0.1578002774267959
33,Huasco,2022-06-17,0.1626572525127786
33,Huasco,2022-06-18,0.15753692481180573
33,Huasco,2022-06-19,0.1483422792116302
33,Huasco,2022-06-20,0.15087701651080518
33,Huasco,2022-06-21,0.1543342898310922
33,Huasco,2022-06-22,0.16319089369712841
33,Huasco,2022-06-23,0.17229551456645514
33,Huasco,2022-06-24,0.17424316041654003
33,Huasco,2022-06-25,0.1808246548029125
33,Huasco,2022-06-26,0.18729821196771387
33,Huasco,2022-06-27,0.19418596706975472
33,Huasco,2022-06-28,0.19232376967683104
33,Huasco,2022-06-29,0.18518657517638934
33,Huasco,2022-06-30,0.18859020077757324
33,Huasco,2022-07-01,0.1893113147391053
33,Huasco,2022-07-02,0.18312664574955825
33,Huasco,2022-07-03,0.19673208792642902
33,Huasco,2022-07-04,0.18804702299136408
33,Huasco,2022-07-05,0.19489260908860667
33,Huasco,2022-07-06,0.1982229475132847
33,Huasco,2022-07-07,0.20230318502256245
33,Huasco,2022-07-08,0.2160317533729795
33,Huasco,2022-07-09,0.2356942337497456
33,Huasco,2022-07-10,0.2464001554626931
33,Huasco,2022-07-11,0.25023138697249603
33,Huasco,2022-07-12,0.25694143303853495
33,Huasco,2022-07-13,0.26155150895295864
33,Huasco,2022-07-14,0.25107101094692813
33,Huasco,2022-07-15,0.2367319419860104
33,Huasco,2022-07-16,0.22974453163725553
33,Huasco,2022-07-17,0.22217832734973977
33,Huasco,2022-07-18,0.2235391021095293
33,Huasco,2022-07-19,0.20949824949879586
33,Huasco,2022-07-20,0.21102792157979025
33,Huasco,2022-07-21,0.22244133636096614
33,Huasco,2022-07-22,0.22775712387815883
33,Huasco,2022-07-23,0.22249963626773003
33,Huasco,2022-07-24,0.21590622967432344
33,Huasco,2022-07-25,0.2257681516746035
33,Huasco,2022-07-26,0.2260058648736289
33,Huasco,2022-07-27,0.2121111597302824
33,Huasco,2022-07-28,0.20059599763464858
33,Huasco,2022-07-29,0.19930606288280447
33,Huasco,2022-07-30,0.19253250856826656
33,Huasco,2022-07-31,0.19445558549134348
33,Huasco,2022-08-01,0.1918525838020537
33,Huasco,2022-08-02,0.19482808930920475
33,Huasco,2022-08-03,0.20141408042835401
33,Huasco,2022-08-04,0.20271582041461242
33,Huasco,2022-08-05,0.20435890188962666
33,Huasco,2022-08-06,0.2040395491112575
33,Huasco,2022-08-07,0.19431048507184862
33,Huasco,2022-08-08,0.1921772764875553
33,Huasco,2022-08-09,0.18880945786549938
33,Huasco,2022-08-10,0.1880310348090802
33,Huasco,2022-08-11,0.18478566022612603
33,Huasco,2022-08-12,0.17950527091684426
33,Huasco,2022-08-13,0.16744590171461793
33,Huasco,2022-08-14,0.17420886405911154
33,Huasco,2022-08-15,0.17430781272948878
33,Huasco,2022-08-16,0.17790518388133933
33,Huasco,2022-08-17,0.17385406285250404
33,Huasco,2022-08-18,0.17932669966842443
33,Huasco,2022-08-19,0.1827640822714776
33,Huasco,2022-08-20,0.2004511571014096
33,Huasco,2022-08-21,0.20034884833354819
33,Huasco,2022-08-22,0.1970728450575449
33,Huasco,2022-08-23,0.19751358997224125
33,Huasco,2022-08-24,0.19270768792593046
33,Huasco,2022-08-25,0.18879182766678662
33,Huasco,2022-08-26,0.19040194842584354
33,Huasco,2022-08-27,0.18678946895129508
33,Huasco,2022-08-28,0.1862864508426432
33,Huasco,2022-08-29,0.1812787578650254
33,Huasco,2022-08-30,0.17813890924632
33,Huasco,2022-08-31,0.17705298951633247
33,Huasco,2022-09-01,0.17573430819765118
33,Huasco,2022-09-02,0.1648487682798532
33,Huasco,2022-09-03,0.14684952614268004
33,Huasco,2022-09-04,0.1424941254458159
33,Huasco,2022-09-05,0.13114461949362066
33,Huasco,2022-09-06,0.11892348500940744
33,Huasco,2022-09-07,0.11016178762495557
33,Huasco,2022-09-08,0.100885172520315
33,Huasco,2022-09-09,0.10051784466350608
33,Huasco,2022-09-10,0.10098348072236248
33,Huasco,2022-09-11,0.09136372613972348
33,Huasco,2022-09-12,0.09402723137584282
33,Huasco,2022-09-13,0.10012584685279625
33,Huasco,2022-09-14,0.10744454279424669
33,Huasco,2022-09-15,0.11042245660018599
33,Huasco,2022-09-16,0.10376762075280355
33,Huasco,2022-09-17,0.09396132535328781
33,Huasco,2022-09-18,0.0990079092042195
33,Huasco,2022-09-19,0.10447156835208915
33,Huasco,2022-09-20,0.10022263338486585
33,Huasco,2022-09-21,0.09167562483785731
33,Huasco,2022-09-22,0.0848662180284505
33,Huasco,2022-09-23,0.08223450841029667
33,Huasco,2022-09-24,0.09189837395651515
33,Huasco,2022-09-25,0.0728346673928086
33,Huasco,2022-09-26,0.06178294169301695
33,Huasco,2022-09-27,0.054733311161605035
33,Huasco,2022-09-28,0.05517127899087721
33,Huasco,2022-09-29,0.05998268380228202
33,Huasco,2022-09-30,0.06571266243101039
33,Huasco,2022-10-01,0.06048895132494634
33,Huasco,2022-10-02,0.06419551503151004
33,Huasco,2022-10-03,0.06649489110724154
33,Huasco,2022-10-04,0.07587785264331313
33,Huasco,2022-10-05,0.07340488277903891
33,Huasco,2022-10-06,0.0707376471020945
33,Huasco,2022-10-07,0.06940808557451317
33,Huasco,2022-10-08,0.0635393597057873
11,Iquique,2020-03-20,NA
11,Iquique,2020-03-21,NA
11,Iquique,2020-03-22,NA
11,Iquique,2020-03-23,NA
11,Iquique,2020-03-24,NA
11,Iquique,2020-03-25,NA
11,Iquique,2020-03-26,0.05706391298303159
11,Iquique,2020-03-27,0.06164756462550676
11,Iquique,2020-03-28,0.049644563875319216
11,Iquique,2020-03-29,0.0455496635038231
11,Iquique,2020-03-30,0.05094049908333792
11,Iquique,2020-03-31,0.0602987878533914
11,Iquique,2020-04-01,0.051929379483983025
11,Iquique,2020-04-02,0.04587257079559539
11,Iquique,2020-04-03,0.05329372107388853
11,Iquique,2020-04-04,0.059963621631734756
11,Iquique,2020-04-05,0.0783876579129139
11,Iquique,2020-04-06,0.07299682233339908
11,Iquique,2020-04-07,0.06039178031659235
11,Iquique,2020-04-08,0.06988766078021474
11,Iquique,2020-04-09,0.06591940681196078
11,Iquique,2020-04-10,0.07196627000168111
11,Iquique,2020-04-11,0.08816060198548678
11,Iquique,2020-04-12,0.07568894665668859
11,Iquique,2020-04-13,0.10743497840272033
11,Iquique,2020-04-14,0.11230510827285022
11,Iquique,2020-04-15,0.10946923446923447
11,Iquique,2020-04-16,0.11943601187787234
11,Iquique,2020-04-17,0.10272124516310563
11,Iquique,2020-04-18,0.07524871769057816
11,Iquique,2020-04-19,0.0743150108745184
11,Iquique,2020-04-20,0.06103350779709695
11,Iquique,2020-04-21,0.07961753570948307
11,Iquique,2020-04-22,0.07614732171295328
11,Iquique,2020-04-23,0.07594097021380965
11,Iquique,2020-04-24,0.07665367214602378
11,Iquique,2020-04-25,0.09906263573145795
11,Iquique,2020-04-26,0.09710185141773245
11,Iquique,2020-04-27,0.1113754179872174
11,Iquique,2020-04-28,0.11360344319025517
11,Iquique,2020-04-29,0.13811927823240602
11,Iquique,2020-04-30,0.15186698975509985
11,Iquique,2020-05-01,0.16242243144397053
11,Iquique,2020-05-02,0.16815199599706449
11,Iquique,2020-05-03,0.20003903652756239
11,Iquique,2020-05-04,0.1969959653665137
11,Iquique,2020-05-05,0.2148093929156766
11,Iquique,2020-05-06,0.2070548286393732
11,Iquique,2020-05-07,0.1917469501627311
11,Iquique,2020-05-08,0.18928491271617354
11,Iquique,2020-05-09,0.20196271110825761
11,Iquique,2020-05-10,0.21178690052428378
11,Iquique,2020-05-11,0.2152044592286942
11,Iquique,2020-05-12,0.21092453496848731
11,Iquique,2020-05-13,0.23196862096804738
11,Iquique,2020-05-14,0.2747464295880794
11,Iquique,2020-05-15,0.30253211000533875
11,Iquique,2020-05-16,0.3182306971324973
11,Iquique,2020-05-17,0.33325351215531235
11,Iquique,2020-05-18,0.3558131982814184
11,Iquique,2020-05-19,0.3679447412900809
11,Iquique,2020-05-20,0.3631276994678756
11,Iquique,2020-05-21,0.37937652264860017
11,Iquique,2020-05-22,0.37878527843786636
11,Iquique,2020-05-23,0.3666053401495537
11,Iquique,2020-05-24,0.3645695381137517
11,Iquique,2020-05-25,0.363529098184811
11,Iquique,2020-05-26,0.36449575220143743
11,Iquique,2020-05-27,0.3703664330890445
11,Iquique,2020-05-28,0.3470493167688322
11,Iquique,2020-05-29,0.3550761755580377
11,Iquique,2020-05-30,0.3632399381996851
11,Iquique,2020-05-31,0.35555778983957065
11,Iquique,2020-06-01,0.3574120035538875
11,Iquique,2020-06-02,0.3654495335466785
11,Iquique,2020-06-03,0.3636326843669005
11,Iquique,2020-06-04,0.3805131834870413
11,Iquique,2020-06-05,0.37247315942565545
11,Iquique,2020-06-06,0.37164615393734624
11,Iquique,2020-06-07,0.3607502701601066
11,Iquique,2020-06-08,0.3544572776602175
11,Iquique,2020-06-09,0.34683425185996375
11,Iquique,2020-06-10,0.35502648495884637
11,Iquique,2020-06-11,0.3432825329285009
11,Iquique,2020-06-12,0.3315685015215456
11,Iquique,2020-06-13,0.32958620999253807
11,Iquique,2020-06-14,0.3516737097614973
11,Iquique,2020-06-15,0.34612351671130426
11,Iquique,2020-06-16,0.3373800916249833
11,Iquique,2020-06-17,0.33688144501322453
11,Iquique,2020-06-18,0.33703667722061476
11,Iquique,2020-06-19,0.34190968659628485
11,Iquique,2020-06-20,0.33779430344649247
11,Iquique,2020-06-21,0.3177544526178376
11,Iquique,2020-06-22,0.31014863251201746
11,Iquique,2020-06-23,0.30494483354090546
11,Iquique,2020-06-24,0.280834229309806
11,Iquique,2020-06-25,0.2570842355108488
11,Iquique,2020-06-26,0.251592796945321
11,Iquique,2020-06-27,0.23263470868307354
11,Iquique,2020-06-28,0.2219566567508962
11,Iquique,2020-06-29,0.2348335611940657
11,Iquique,2020-06-30,0.22500992671669162
11,Iquique,2020-07-01,0.22059720382467354
11,Iquique,2020-07-02,0.2330113925994772
11,Iquique,2020-07-03,0.2221592761242604
11,Iquique,2020-07-04,0.22722533419228094
11,Iquique,2020-07-05,0.23216423557656457
11,Iquique,2020-07-06,0.20973328729363697
11,Iquique,2020-07-07,0.20563661176839002
11,Iquique,2020-07-08,0.20931205487255328
11,Iquique,2020-07-09,0.19386182974991484
11,Iquique,2020-07-10,0.19464890739690968
11,Iquique,2020-07-11,0.1972525940328544
11,Iquique,2020-07-12,0.19455630412776379
11,Iquique,2020-07-13,0.19613593884698097
11,Iquique,2020-07-14,0.19688155441739438
11,Iquique,2020-07-15,0.19626062259142657
11,Iquique,2020-07-16,0.2119403371001809
11,Iquique,2020-07-17,0.22473125402037272
11,Iquique,2020-07-18,0.22194737123648994
11,Iquique,2020-07-19,0.22526817324150247
11,Iquique,2020-07-20,0.2298906102600713
11,Iquique,2020-07-21,0.23368774736001113
11,Iquique,2020-07-22,0.22980279643307547
11,Iquique,2020-07-23,0.22489339904580197
11,Iquique,2020-07-24,0.21290624894440907
11,Iquique,2020-07-25,0.2064625419582066
11,Iquique,2020-07-26,0.20431200432379798
11,Iquique,2020-07-27,0.19474567779318575
11,Iquique,2020-07-28,0.18089506708225558
11,Iquique,2020-07-29,0.17577735055216692
11,Iquique,2020-07-30,0.15828502472996278
11,Iquique,2020-07-31,0.15518722723745917
11,Iquique,2020-08-01,0.15077807027345255
11,Iquique,2020-08-02,0.14866795627878848
11,Iquique,2020-08-03,0.14249180160639321
11,Iquique,2020-08-04,0.14086690709931077
11,Iquique,2020-08-05,0.14467854465600283
11,Iquique,2020-08-06,0.15442129123134857
11,Iquique,2020-08-07,0.1486803817890014
11,Iquique,2020-08-08,0.14937788385971065
11,Iquique,2020-08-09,0.1477364563472676
11,Iquique,2020-08-10,0.14779387261521015
11,Iquique,2020-08-11,0.1518962849067318
11,Iquique,2020-08-12,0.1453391945063121
11,Iquique,2020-08-13,0.1354068090141982
11,Iquique,2020-08-14,0.13166963297291207
11,Iquique,2020-08-15,0.1321063447082298
11,Iquique,2020-08-16,0.1318133244507627
11,Iquique,2020-08-17,0.1309874071986159
11,Iquique,2020-08-18,0.1260546704464741
11,Iquique,2020-08-19,0.12139096883237835
11,Iquique,2020-08-20,0.11950432485150198
11,Iquique,2020-08-21,0.11777245626803838
11,Iquique,2020-08-22,0.10466606449824144
11,Iquique,2020-08-23,0.08737631541237585
11,Iquique,2020-08-24,0.0797708074504887
11,Iquique,2020-08-25,0.07818284822350725
11,Iquique,2020-08-26,0.07653125665414931
11,Iquique,2020-08-27,0.06974311289047051
11,Iquique,2020-08-28,0.06661600559320746
11,Iquique,2020-08-29,0.06655990566052737
11,Iquique,2020-08-30,0.07392753802815975
11,Iquique,2020-08-31,0.07493039181362222
11,Iquique,2020-09-01,0.07071984468959394
11,Iquique,2020-09-02,0.06786838537536506
11,Iquique,2020-09-03,0.06737911118304972
11,Iquique,2020-09-04,0.06663244674939818
11,Iquique,2020-09-05,0.07028854280851148
11,Iquique,2020-09-06,0.06348909225906094
11,Iquique,2020-09-07,0.06032507109503977
11,Iquique,2020-09-08,0.06310527378808699
11,Iquique,2020-09-09,0.06582147367473377
11,Iquique,2020-09-10,0.06849264865360107
11,Iquique,2020-09-11,0.07021347916590077
11,Iquique,2020-09-12,0.06842687083097801
11,Iquique,2020-09-13,0.06790031405442123
11,Iquique,2020-09-14,0.06831201061996396
11,Iquique,2020-09-15,0.06764228977864602
11,Iquique,2020-09-16,0.06519281454228552
11,Iquique,2020-09-17,0.06348442708309934
11,Iquique,2020-09-18,0.06413724541684113
11,Iquique,2020-09-19,0.06865032961608221
11,Iquique,2020-09-20,0.07584705445986588
11,Iquique,2020-09-21,0.07381693274648625
11,Iquique,2020-09-22,0.07238590422601958
11,Iquique,2020-09-23,0.07570099855498798
11,Iquique,2020-09-24,0.07480135659339573
11,Iquique,2020-09-25,0.07087093119057769
11,Iquique,2020-09-26,0.06620853518072126
11,Iquique,2020-09-27,0.058815577997848104
11,Iquique,2020-09-28,0.06093116601709336
11,Iquique,2020-09-29,0.06403986265548196
11,Iquique,2020-09-30,0.062154769756515
11,Iquique,2020-10-01,0.06078471763823628
11,Iquique,2020-10-02,0.06064735500087364
11,Iquique,2020-10-03,0.05814403841680719
11,Iquique,2020-10-04,0.05404022297758802
11,Iquique,2020-10-05,0.05177263127825366
11,Iquique,2020-10-06,0.04618727450933739
11,Iquique,2020-10-07,0.04788226483275664
11,Iquique,2020-10-08,0.05328019636309235
11,Iquique,2020-10-09,0.054988146185891366
11,Iquique,2020-10-10,0.05504894884956186
11,Iquique,2020-10-11,0.05920024521008355
11,Iquique,2020-10-12,0.06094086555749686
11,Iquique,2020-10-13,0.060760605044454394
11,Iquique,2020-10-14,0.05678905244447287
11,Iquique,2020-10-15,0.052949085084980044
11,Iquique,2020-10-16,0.0521826745657893
11,Iquique,2020-10-17,0.04895896764443841
11,Iquique,2020-10-18,0.04744271739722369
11,Iquique,2020-10-19,0.04697756086664236
11,Iquique,2020-10-20,0.04823566744942844
11,Iquique,2020-10-21,0.05138857048170421
