Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,4.0,6.0,13.0,10.0,10.0,6.0,10.0,10.0,16.0,10.0,11.0,12.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,5.0,1.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,29.0,25.0,24.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,2.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,18.0,6.0,18.0,13.0,8.0,9.0,3.0,5.0,10.0,18.0,8.0,12.0,17.0,8.0,5.0,0.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,8.0,1.0,5.0,3.0,18.0,20.0,47.0,77.0,192.0,190.0,212.0,205.0,221.0,144.0,121.0,131.0,106.0,118.0,147.0,131.0,109.0,81.0,55.0,28.0,37.0,27.0,32.0,21.0,24.0,2.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,4.0,12.0,20.0,46.0,77.0,79.0,109.0,157.0,156.0,222.0,184.0,198.0,152.0,111.0,93.0,89.0,142.0,101.0,99.0,127.0,168.0,145.0,119.0,110.0,156.0,114.0,113.0,100.0,22.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,23.0,23.0,29.0,47.0,55.0,41.0,49.0,45.0,25.0,35.0,34.0,23.0,14.0,10.0,11.0,9.0,26.0,13.0,12.0,17.0,18.0,16.0,15.0,23.0,18.0,1.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,15.0,19.0,20.0,19.0,15.0,11.0,13.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,8.0,3.0,4.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,71.0,57.0,98.0,94.0,135.0,142.0,121.0,92.0,93.0,80.0,59.0,79.0,65.0,52.0,46.0,93.0,59.0,97.0,61.0,36.0,34.0,53.0,32.0,9.0,3.0,11.0,5.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,18.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,8.0,8.0,14.0,17.0,12.0,20.0,4.0,2.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,70.0,116.0,182.0,176.0,111.0,132.0,85.0,58.0,39.0,22.0,76.0,96.0,48.0,25.0,32.0,49.0,72.0,57.0,78.0,45.0,48.0,52.0,26.0,3.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,2.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,4.0,14.0,14.0,9.0,11.0,9.0,5.0,1.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,33.0,21.0,10.0,10.0,6.0,5.0,1.0,1.0,3.0,0.0,6.0,4.0,17.0,6.0,8.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,15.0,13.0,20.0,17.0,26.0,82.0,119.0,148.0,234.0,320.0,485.0,547.0,503.0,377.0,330.0,342.0,328.0,323.0,322.0,307.0,342.0,403.0,349.0,442.0,354.0,212.0,253.0,221.0,185.0,166.0,130.0,31.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,53.0,74.0,124.0,185.0,183.0,214.0,140.0,175.0,129.0,100.0,101.0,106.0,124.0,119.0,119.0,120.0,146.0,157.0,105.0,101.0,93.0,108.0,120.0,83.0,9.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,1.0,0.0,5.0,23.0,28.0,21.0,15.0,21.0,25.0,79.0,140.0,197.0,241.0,305.0,409.0,397.0,463.0,429.0,375.0,290.0,277.0,234.0,256.0,347.0,372.0,369.0,399.0,362.0,318.0,219.0,256.0,214.0,190.0,155.0,114.0,18.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,10.0,5.0,5.0,10.0,5.0,6.0,11.0,14.0,5.0,6.0,2.0,0.0,6.0,0.0,1.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,9.0,7.0,6.0,34.0,26.0,31.0,54.0,44.0,46.0,25.0,22.0,8.0,10.0,9.0,5.0,8.0,13.0,12.0,11.0,8.0,10.0,8.0,8.0,2.0,3.0,2.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,1.0,4.0,14.0,81.0,108.0,103.0,94.0,105.0,157.0,386.0,635.0,1010.0,1277.0,1775.0,2631.0,2641.0,2745.0,2528.0,2354.0,1963.0,1786.0,1636.0,1605.0,1893.0,1808.0,1804.0,1877.0,1888.0,1644.0,1127.0,1273.0,1207.0,1015.0,914.0,688.0,126.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,9.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,33.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,5.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,12.0,18.0,21.0,64.0,140.0,187.0,230.0,232.0,281.0,268.0,210.0,170.0,168.0,121.0,104.0,69.0,78.0,111.0,56.0,77.0,79.0,99.0,40.0,65.0,76.0,63.0,51.0,32.0,41.0,6.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,1.0,6.0,19.0,31.0,38.0,69.0,73.0,76.0,55.0,77.0,39.0,32.0,18.0,14.0,10.0,11.0,13.0,7.0,25.0,17.0,4.0,8.0,5.0,8.0,3.0,4.0,8.0,1.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,226.0,207.0,278.0,318.0,276.0,348.0,350.0,249.0,185.0,158.0,90.0,93.0,95.0,68.0,43.0,37.0,37.0,36.0,47.0,47.0,30.0,30.0,26.0,39.0,22.0,19.0,5.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,1.0,2.0,10.0,15.0,15.0,13.0,38.0,49.0,111.0,277.0,596.0,709.0,750.0,786.0,772.0,654.0,565.0,332.0,277.0,198.0,145.0,113.0,184.0,122.0,121.0,106.0,101.0,88.0,75.0,61.0,60.0,40.0,53.0,28.0,19.0,9.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,23.0,17.0,25.0,36.0,134.0,372.0,547.0,615.0,620.0,609.0,419.0,345.0,256.0,178.0,149.0,76.0,58.0,53.0,66.0,56.0,88.0,80.0,84.0,68.0,49.0,52.0,42.0,49.0,37.0,42.0,9.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,42.0,72.0,132.0,386.0,640.0,725.0,682.0,650.0,651.0,560.0,473.0,333.0,279.0,200.0,93.0,114.0,108.0,83.0,98.0,88.0,75.0,80.0,92.0,58.0,55.0,45.0,37.0,47.0,58.0,9.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,70.0,96.0,138.0,99.0,90.0,67.0,53.0,49.0,45.0,42.0,30.0,26.0,21.0,34.0,22.0,56.0,26.0,31.0,13.0,10.0,3.0,7.0,3.0,4.0,6.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,15.0,22.0,28.0,47.0,48.0,83.0,226.0,410.0,561.0,553.0,751.0,836.0,738.0,568.0,482.0,379.0,247.0,205.0,144.0,110.0,90.0,80.0,101.0,111.0,88.0,70.0,52.0,56.0,70.0,48.0,67.0,61.0,17.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,4.0,3.0,7.0,17.0,41.0,77.0,142.0,101.0,130.0,132.0,157.0,104.0,97.0,69.0,34.0,44.0,42.0,39.0,11.0,10.0,11.0,15.0,14.0,21.0,36.0,11.0,22.0,19.0,1.0,2.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,1.0,2.0,3.0,11.0,28.0,33.0,42.0,81.0,171.0,372.0,580.0,671.0,698.0,749.0,704.0,570.0,455.0,322.0,228.0,203.0,126.0,98.0,82.0,79.0,67.0,83.0,92.0,59.0,45.0,42.0,39.0,55.0,51.0,62.0,46.0,14.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,1.0,5.0,21.0,11.0,19.0,19.0,32.0,56.0,215.0,378.0,510.0,458.0,421.0,389.0,299.0,306.0,188.0,151.0,118.0,91.0,88.0,78.0,75.0,71.0,42.0,55.0,53.0,48.0,32.0,36.0,40.0,30.0,37.0,40.0,13.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,49.0,144.0,306.0,568.0,792.0,792.0,786.0,733.0,576.0,439.0,343.0,221.0,204.0,172.0,114.0,83.0,103.0,82.0,86.0,77.0,112.0,71.0,57.0,38.0,56.0,47.0,74.0,53.0,37.0,2.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,89.0,102.0,78.0,77.0,78.0,74.0,114.0,118.0,77.0,73.0,64.0,40.0,51.0,51.0,17.0,20.0,14.0,22.0,26.0,17.0,30.0,56.0,17.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,16.0,18.0,26.0,63.0,125.0,248.0,338.0,331.0,449.0,403.0,315.0,284.0,190.0,124.0,121.0,58.0,66.0,57.0,57.0,52.0,58.0,45.0,60.0,36.0,36.0,30.0,33.0,47.0,44.0,27.0,6.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,64.0,81.0,108.0,221.0,599.0,1058.0,1558.0,1746.0,1630.0,1670.0,1214.0,1105.0,830.0,527.0,409.0,278.0,260.0,203.0,214.0,167.0,164.0,207.0,231.0,201.0,181.0,146.0,125.0,136.0,129.0,99.0,16.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,276.0,626.0,925.0,1028.0,807.0,814.0,646.0,531.0,364.0,350.0,198.0,105.0,105.0,72.0,93.0,69.0,53.0,53.0,65.0,67.0,79.0,75.0,75.0,57.0,64.0,36.0,13.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,19.0,35.0,50.0,93.0,164.0,381.0,858.0,1021.0,1314.0,1445.0,1440.0,1001.0,797.0,558.0,366.0,248.0,213.0,188.0,206.0,208.0,146.0,152.0,149.0,136.0,92.0,65.0,93.0,60.0,80.0,70.0,75.0,12.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,16.0,13.0,18.0,8.0,12.0,39.0,75.0,126.0,225.0,307.0,257.0,246.0,219.0,185.0,133.0,119.0,74.0,48.0,36.0,51.0,39.0,54.0,57.0,30.0,30.0,30.0,24.0,35.0,44.0,31.0,22.0,21.0,18.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,20.0,53.0,138.0,295.0,357.0,405.0,383.0,437.0,363.0,247.0,193.0,162.0,152.0,107.0,67.0,64.0,96.0,49.0,58.0,63.0,65.0,38.0,28.0,34.0,33.0,31.0,25.0,10.0,8.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,60.0,126.0,70.0,43.0,36.0,31.0,73.0,245.0,510.0,709.0,777.0,691.0,592.0,518.0,401.0,321.0,241.0,148.0,136.0,128.0,114.0,92.0,99.0,97.0,86.0,94.0,112.0,93.0,125.0,131.0,113.0,107.0,97.0,19.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,14.0,55.0,30.0,20.0,37.0,38.0,66.0,153.0,276.0,400.0,425.0,409.0,428.0,318.0,186.0,135.0,109.0,57.0,64.0,55.0,56.0,49.0,62.0,70.0,67.0,56.0,30.0,22.0,38.0,43.0,59.0,35.0,32.0,10.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,1.0,0.0,1.0,5.0,10.0,23.0,30.0,21.0,76.0,186.0,360.0,440.0,387.0,515.0,549.0,404.0,368.0,261.0,187.0,143.0,130.0,109.0,77.0,74.0,57.0,67.0,74.0,68.0,67.0,42.0,45.0,44.0,29.0,47.0,18.0,5.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,22.0,15.0,23.0,31.0,105.0,197.0,363.0,493.0,518.0,631.0,528.0,499.0,406.0,251.0,209.0,209.0,161.0,74.0,107.0,111.0,89.0,95.0,125.0,93.0,59.0,36.0,30.0,60.0,37.0,39.0,48.0,12.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,3.0,16.0,23.0,20.0,14.0,23.0,77.0,198.0,447.0,544.0,661.0,579.0,642.0,469.0,386.0,260.0,189.0,157.0,99.0,112.0,87.0,64.0,78.0,54.0,69.0,54.0,54.0,51.0,56.0,54.0,46.0,22.0,35.0,5.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,14.0,50.0,72.0,84.0,97.0,116.0,151.0,435.0,920.0,1379.0,1611.0,1712.0,1837.0,1622.0,1285.0,988.0,699.0,547.0,376.0,327.0,316.0,303.0,227.0,267.0,238.0,280.0,241.0,249.0,249.0,192.0,215.0,210.0,151.0,28.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,37.0,43.0,25.0,28.0,48.0,32.0,29.0,23.0,12.0,8.0,10.0,16.0,10.0,5.0,6.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,23.0,38.0,88.0,105.0,213.0,357.0,482.0,487.0,423.0,459.0,371.0,301.0,219.0,133.0,83.0,69.0,68.0,94.0,62.0,62.0,147.0,90.0,55.0,89.0,44.0,40.0,38.0,25.0,7.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,53.0,43.0,46.0,46.0,66.0,73.0,154.0,375.0,537.0,776.0,666.0,661.0,564.0,385.0,315.0,210.0,189.0,88.0,94.0,112.0,94.0,87.0,78.0,85.0,113.0,90.0,55.0,76.0,59.0,61.0,61.0,46.0,8.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,13.0,9.0,16.0,60.0,101.0,170.0,251.0,234.0,285.0,235.0,191.0,177.0,120.0,107.0,50.0,69.0,39.0,35.0,31.0,33.0,29.0,25.0,31.0,19.0,28.0,36.0,41.0,33.0,38.0,8.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,5.0,30.0,83.0,89.0,147.0,162.0,272.0,238.0,212.0,194.0,186.0,110.0,68.0,52.0,34.0,70.0,45.0,55.0,85.0,91.0,77.0,81.0,60.0,40.0,23.0,35.0,26.0,8.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,4.0,6.0,16.0,24.0,46.0,33.0,76.0,176.0,376.0,431.0,399.0,508.0,572.0,437.0,353.0,241.0,222.0,153.0,107.0,92.0,85.0,66.0,46.0,44.0,53.0,66.0,35.0,25.0,63.0,23.0,31.0,40.0,27.0,2.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,6.0,9.0,15.0,27.0,59.0,111.0,213.0,310.0,321.0,337.0,331.0,323.0,215.0,157.0,211.0,74.0,69.0,63.0,56.0,71.0,76.0,56.0,22.0,36.0,36.0,42.0,38.0,46.0,20.0,17.0,4.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,36.0,39.0,51.0,71.0,121.0,408.0,987.0,1338.0,1661.0,1597.0,1434.0,1107.0,843.0,584.0,450.0,331.0,207.0,207.0,179.0,134.0,120.0,145.0,124.0,106.0,95.0,61.0,114.0,71.0,74.0,63.0,59.0,15.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,18.0,39.0,61.0,81.0,158.0,152.0,116.0,117.0,83.0,80.0,74.0,36.0,22.0,16.0,26.0,25.0,18.0,15.0,11.0,23.0,11.0,7.0,8.0,7.0,7.0,6.0,2.0,0.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,62.0,23.0,25.0,32.0,41.0,40.0,97.0,285.0,332.0,409.0,431.0,299.0,242.0,206.0,185.0,158.0,121.0,69.0,62.0,68.0,71.0,44.0,46.0,32.0,41.0,32.0,41.0,61.0,44.0,33.0,48.0,42.0,12.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,1.0,2.0,20.0,25.0,36.0,42.0,46.0,149.0,362.0,683.0,1035.0,1310.0,1280.0,1313.0,880.0,754.0,516.0,376.0,331.0,268.0,193.0,181.0,148.0,161.0,218.0,167.0,141.0,114.0,86.0,90.0,86.0,91.0,91.0,64.0,14.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,3.0,11.0,66.0,104.0,183.0,209.0,331.0,381.0,858.0,1606.0,2235.0,2599.0,2613.0,2834.0,2412.0,1919.0,1480.0,1064.0,735.0,551.0,369.0,466.0,420.0,496.0,380.0,453.0,465.0,364.0,276.0,317.0,286.0,301.0,288.0,204.0,42.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,20.0,28.0,45.0,45.0,142.0,330.0,548.0,831.0,971.0,908.0,1048.0,1097.0,900.0,672.0,408.0,334.0,245.0,178.0,163.0,141.0,136.0,116.0,140.0,127.0,114.0,87.0,72.0,86.0,58.0,65.0,72.0,65.0,18.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,27.0,40.0,50.0,51.0,99.0,270.0,466.0,585.0,720.0,775.0,678.0,553.0,424.0,334.0,253.0,236.0,113.0,129.0,157.0,139.0,108.0,98.0,101.0,102.0,58.0,36.0,43.0,53.0,43.0,53.0,34.0,10.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,6.0,14.0,15.0,39.0,46.0,113.0,286.0,739.0,1192.0,1154.0,1010.0,880.0,791.0,588.0,518.0,311.0,253.0,182.0,99.0,125.0,94.0,123.0,99.0,105.0,90.0,111.0,63.0,58.0,51.0,55.0,47.0,60.0,68.0,14.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,8.0,36.0,68.0,113.0,305.0,629.0,744.0,852.0,789.0,863.0,804.0,894.0,615.0,493.0,420.0,311.0,304.0,243.0,264.0,208.0,169.0,149.0,192.0,183.0,183.0,167.0,71.0,49.0,53.0,43.0,1.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,22.0,39.0,67.0,81.0,126.0,156.0,346.0,665.0,905.0,1087.0,1302.0,1420.0,1271.0,1088.0,838.0,591.0,424.0,258.0,237.0,215.0,198.0,160.0,167.0,157.0,128.0,128.0,119.0,121.0,130.0,98.0,104.0,117.0,17.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,16.0,24.0,15.0,34.0,43.0,85.0,230.0,504.0,658.0,484.0,514.0,580.0,472.0,352.0,275.0,201.0,192.0,159.0,85.0,91.0,75.0,66.0,66.0,84.0,54.0,43.0,37.0,39.0,31.0,34.0,35.0,19.0,9.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,22.0,49.0,56.0,92.0,68.0,79.0,61.0,43.0,43.0,28.0,31.0,16.0,39.0,27.0,9.0,7.0,5.0,6.0,15.0,14.0,15.0,7.0,5.0,15.0,9.0,5.0,0.0
Metropolitana,13,San Miguel,13130,133059.0,0,0.0,1.0,1.0,3.0,27.0,23.0,27.0,46.0,47.0,78.0,208.0,451.0,520.0,637.0,588.0,656.0,463.0,443.0,261.0,223.0,172.0,123.0,65.0,130.0,93.0,88.0,115.0,60.0,74.0,56.0,52.0,52.0,43.0,71.0,46.0,48.0,10.0
Metropolitana,13,San Pedro,13505,11953.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,9.0,16.0,16.0,21.0,27.0,11.0,33.0,31.0,18.0,12.0,6.0,2.0,8.0,8.0,13.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,25.0,2.0
Metropolitana,13,San Ramon,13131,86510.0,0,0.0,0.0,0.0,1.0,2.0,11.0,11.0,13.0,42.0,90.0,249.0,457.0,555.0,533.0,462.0,549.0,412.0,299.0,201.0,190.0,167.0,101.0,75.0,61.0,52.0,49.0,48.0,35.0,38.0,40.0,41.0,35.0,29.0,35.0,49.0,32.0,9.0
Metropolitana,13,Santiago,13101,503147.0,0,0.0,1.0,3.0,31.0,99.0,101.0,148.0,167.0,175.0,393.0,962.0,1738.0,1740.0,1864.0,1638.0,1480.0,1193.0,992.0,649.0,518.0,433.0,238.0,189.0,162.0,174.0,139.0,149.0,212.0,184.0,150.0,141.0,166.0,132.0,159.0,145.0,111.0,20.0
Metropolitana,13,Talagante,13601,81838.0,0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,3.0,10.0,10.0,43.0,59.0,100.0,124.0,162.0,188.0,234.0,214.0,193.0,138.0,86.0,53.0,69.0,26.0,33.0,45.0,25.0,17.0,28.0,16.0,13.0,26.0,37.0,29.0,21.0,15.0,8.0
Metropolitana,13,Tiltil,13303,21477.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,10.0,35.0,43.0,60.0,57.0,90.0,62.0,51.0,44.0,39.0,15.0,15.0,14.0,12.0,13.0,13.0,19.0,5.0,5.0,2.0,3.0,3.0,1.0,1.0,7.0,8.0,2.0
Metropolitana,13,Vitacura,13132,96774.0,0,0.0,0.0,6.0,32.0,50.0,29.0,14.0,7.0,6.0,15.0,56.0,163.0,220.0,191.0,157.0,141.0,106.0,99.0,80.0,56.0,36.0,33.0,28.0,39.0,25.0,27.0,29.0,16.0,16.0,25.0,19.0,16.0,26.0,17.0,17.0,17.0,5.0
Metropolitana,13,Desconocido Metropolitana,,,0,0.0,0.0,0.0,4.0,9.0,19.0,52.0,175.0,349.0,509.0,602.0,1112.0,1858.0,2122.0,1402.0,1064.0,1129.0,1144.0,639.0,349.0,219.0,124.0,55.0,59.0,35.0,23.0,36.0,37.0,44.0,38.0,23.0,51.0,41.0,33.0,23.0,24.0,20.0
Metropolitana,13,Total,,8125072.0,0.0,1.0,18.0,71.0,352.0,1020.0,1121.0,1443.0,1904.0,2859.0,5289.0,12461.0,23481.0,30408.0,34070.0,33478.0,33527.0,27555.0,23086.0,16632.0,12629.0,9691.0,6539.0,5472.0,5235.0,4893.0,4328.0,4347.0,4365.0,4357.0,3532.0,2956.0,3315.0,2825.0,2809.0,2678.0,2278.0,532.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Libertador General Bernardo O’Higgins,06,Chepica,06302,15925.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,6.0,22.0,18.0,20.0,16.0,28.0,17.0,13.0,4.0,5.0,12.0,19.0,17.0,12.0,5.0,24.0,10.0,12.0,5.0,4.0,2.0,1.0
Del Libertador General Bernardo O’Higgins,06,Chimbarongo,06303,37696.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,9.0,7.0,12.0,18.0,20.0,28.0,23.0,16.0,16.0,15.0,16.0,8.0,8.0,15.0,19.0,23.0,6.0,14.0,15.0,30.0,12.0,19.0,17.0,5.0
Del Libertador General Bernardo O’Higgins,06,Codegua,06102,14096.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,11.0,13.0,17.0,21.0,33.0,23.0,27.0,31.0,23.0,11.0,8.0,26.0,25.0,11.0,19.0,10.0,12.0,9.0,11.0,10.0,14.0,4.0,0.0
Del Libertador General Bernardo O’Higgins,06,Coinco,06103,7831.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,8.0,3.0,5.0,7.0,20.0,8.0,14.0,14.0,11.0,5.0,10.0,8.0,4.0,7.0,12.0,7.0,3.0,4.0,1.0,0.0,10.0,2.0,2.0,0.0
Del Libertador General Bernardo O’Higgins,06,Coltauco,06104,21263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,13.0,3.0,4.0,8.0,20.0,23.0,16.0,27.0,33.0,47.0,30.0,38.0,31.0,46.0,31.0,27.0,13.0,10.0,6.0,12.0,10.0,17.0,9.0,0.0
Del Libertador General Bernardo O’Higgins,06,Donihue,06105,22700.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0,15.0,12.0,11.0,20.0,31.0,69.0,58.0,57.0,46.0,36.0,23.0,25.0,21.0,20.0,18.0,24.0,35.0,16.0,22.0,12.0,25.0,28.0,23.0,11.0,2.0
