Coquimbo,04,Rio Hurtado,04305,4372.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,6.0,1.0,0.0,0.0,5.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,9.0,4.0,11.0,1.0,1.0,2.0,3.0,2.0,0.0,6.0,7.0,6.0,8.0,2.0
Coquimbo,04,Salamanca,04204,29110.0,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,15.0,14.0,3.0,6.0,3.0,7.0,11.0,18.0,39.0,23.0,7.0,13.0,10.0,11.0,15.0,12.0,7.0,14.0,1.0,6.0,3.0,6.0,3.0,2.0,1.0,2.0,2.0,3.0,6.0,3.0,7.0,3.0,24.0,16.0,33.0,31.0,31.0,49.0,78.0,64.0,72.0,42.0,49.0,38.0,47.0,59.0,66.0,21.0
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,5.0,4.0,7.0,2.0,1.0,8.0,11.0,33.0,33.0,22.0,13.0,17.0,15.0,18.0,23.0,34.0,26.0,16.0,14.0,6.0,3.0,3.0,1.0,1.0,8.0,6.0,3.0,3.0,2.0,4.0,8.0,5.0,3.0,10.0,12.0,8.0,20.0,37.0,32.0,77.0,55.0,74.0,81.0,65.0,64.0,62.0,73.0,35.0,5.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,10.0,8.0,9.0,17.0,11.0,15.0,9.0,17.0,12.0,2.0,8.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,3.0,9.0,13.0,13.0,7.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,7.0,22.0,20.0,19.0,13.0,18.0,17.0,66.0,198.0,219.0,267.0,485.0,521.0,571.0,616.0,704.0,680.0,871.0,841.0,908.0,949.0,968.0,935.0,989.0,812.0,729.0,601.0,362.0,437.0,272.0,224.0,167.0,141.0,99.0,99.0,114.0,176.0,223.0,288.0,309.0,366.0,318.0,457.0,659.0,808.0,958.0,1052.0,1227.0,1130.0,1256.0,1452.0,1600.0,1673.0,1674.0,1573.0,1422.0,1386.0,1289.0,304.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,20.0,20.0,6.0,5.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,9.0,1.0,4.0,4.0,13.0,2.0,5.0,14.0,14.0,4.0,1.0,4.0,15.0,8.0,6.0,4.0,4.0,6.0,16.0,27.0,30.0,12.0,29.0,36.0,23.0,27.0,39.0,19.0,20.0,43.0,38.0,35.0,50.0,23.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,50.0,60.0,38.0,44.0,21.0,11.0,6.0,9.0,20.0,19.0,24.0,26.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,4.0,6.0,9.0,4.0,4.0,2.0,5.0,33.0,40.0,29.0,19.0,10.0,13.0,19.0,28.0,23.0,43.0,59.0,49.0,22.0,32.0,43.0,30.0,6.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,20.0,21.0,21.0,51.0,62.0,84.0,86.0,100.0,100.0,107.0,90.0,84.0,145.0,92.0,70.0,96.0,83.0,52.0,39.0,28.0,20.0,25.0,15.0,15.0,15.0,22.0,11.0,13.0,12.0,7.0,6.0,10.0,12.0,25.0,33.0,39.0,35.0,28.0,52.0,66.0,60.0,80.0,79.0,97.0,160.0,278.0,247.0,237.0,163.0,31.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,29.0,26.0,27.0,24.0,23.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,28.0,0.0,10.0,8.0,5.0,10.0,17.0,15.0,11.0,5.0,6.0,10.0,9.0,9.0,2.0,11.0,6.0,7.0,6.0,8.0,12.0,14.0,14.0,20.0,7.0,19.0,15.0,7.0,25.0,32.0,32.0,28.0,40.0,30.0,34.0,38.0,13.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,18.0,13.0,20.0,19.0,21.0,15.0,19.0,10.0,15.0,12.0,8.0,5.0,10.0,14.0,6.0,16.0,14.0,19.0,31.0,21.0,7.0,3.0,7.0,8.0,3.0,5.0,4.0,6.0,17.0,5.0,20.0,17.0,12.0,26.0,29.0,41.0,36.0,38.0,30.0,31.0,59.0,39.0,37.0,61.0,56.0,84.0,71.0,97.0,17.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,8.0,13.0,25.0,27.0,18.0,26.0,28.0,26.0,32.0,35.0,57.0,58.0,35.0,16.0,22.0,16.0,26.0,21.0,21.0,8.0,10.0,6.0,4.0,7.0,6.0,17.0,8.0,23.0,28.0,15.0,28.0,37.0,50.0,68.0,77.0,40.0,41.0,42.0,28.0,17.0,43.0,60.0,38.0,78.0,102.0,73.0,72.0,67.0,16.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,8.0,15.0,23.0,29.0,17.0,27.0,36.0,19.0,13.0,7.0,17.0,15.0,13.0,17.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,8.0,3.0,6.0,14.0,19.0,21.0,20.0,27.0,40.0,11.0,25.0,46.0,72.0,67.0,23.0,3.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,19.0,27.0,53.0,44.0,52.0,82.0,76.0,57.0,37.0,13.0,20.0,24.0,28.0,32.0,21.0,39.0,34.0,14.0,22.0,25.0,12.0,11.0,17.0,24.0,33.0,23.0,22.0,24.0,36.0,33.0,37.0,41.0,66.0,80.0,60.0,55.0,46.0,57.0,60.0,32.0,47.0,92.0,120.0,134.0,163.0,114.0,139.0,84.0,24.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,11.0,8.0,12.0,23.0,9.0,11.0,8.0,5.0,13.0,13.0,5.0,13.0,40.0,24.0,12.0,9.0,4.0,9.0,11.0,3.0,2.0,2.0,6.0,4.0,2.0,0.0,10.0,10.0,7.0,10.0,10.0,7.0,11.0,11.0,29.0,17.0,13.0,31.0,36.0,29.0,20.0,23.0,19.0,29.0,36.0,2.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,26.0,21.0,19.0,23.0,32.0,18.0,9.0,10.0,25.0,18.0,5.0,4.0,2.0,5.0,18.0,8.0,9.0,4.0,5.0,2.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,8.0,10.0,11.0,10.0,16.0,16.0,18.0,26.0,32.0,32.0,21.0,22.0,23.0,27.0,41.0,47.0,25.0,27.0,4.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,12.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,29.0,21.0,17.0,19.0,13.0,16.0,7.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,3.0,8.0,21.0,29.0,14.0,24.0,12.0,18.0,15.0,25.0,27.0,22.0,29.0,45.0,67.0,75.0,54.0,15.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,6.0,14.0,16.0,11.0,13.0,25.0,17.0,23.0,30.0,40.0,22.0,15.0,22.0,19.0,16.0,24.0,28.0,11.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,7.0,13.0,5.0,3.0,7.0,11.0,6.0,17.0,29.0,33.0,27.0,25.0,17.0,23.0,22.0,24.0,27.0,62.0,67.0,91.0,64.0,72.0,60.0,12.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,18.0,28.0,34.0,52.0,33.0,45.0,50.0,52.0,55.0,69.0,49.0,57.0,63.0,80.0,58.0,39.0,35.0,21.0,35.0,41.0,28.0,16.0,15.0,8.0,7.0,10.0,14.0,21.0,17.0,12.0,29.0,41.0,64.0,57.0,22.0,47.0,61.0,55.0,55.0,77.0,52.0,54.0,57.0,68.0,100.0,83.0,81.0,71.0,10.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,8.0,26.0,33.0,24.0,36.0,87.0,98.0,104.0,91.0,93.0,62.0,58.0,46.0,47.0,89.0,52.0,66.0,58.0,39.0,29.0,19.0,22.0,20.0,20.0,21.0,29.0,14.0,12.0,17.0,15.0,22.0,17.0,19.0,13.0,14.0,44.0,47.0,46.0,41.0,57.0,52.0,42.0,51.0,39.0,78.0,121.0,175.0,145.0,100.0,129.0,103.0,14.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,29.0,26.0,26.0,30.0,22.0,34.0,28.0,30.0,49.0,21.0,23.0,24.0,30.0,5.0,22.0,33.0,29.0,19.0,19.0,7.0,24.0,25.0,27.0,17.0,11.0,15.0,8.0,1.0,6.0,12.0,11.0,9.0,9.0,15.0,35.0,13.0,8.0,5.0,7.0,11.0,18.0,22.0,47.0,56.0,58.0,71.0,100.0,62.0,44.0,14.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,10.0,21.0,56.0,85.0,93.0,135.0,110.0,111.0,102.0,88.0,63.0,68.0,53.0,26.0,34.0,12.0,21.0,37.0,43.0,42.0,40.0,52.0,57.0,19.0,34.0,14.0,14.0,19.0,15.0,4.0,6.0,14.0,18.0,30.0,29.0,46.0,71.0,74.0,55.0,50.0,77.0,89.0,82.0,124.0,103.0,86.0,86.0,176.0,199.0,192.0,174.0,42.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,9.0,16.0,20.0,16.0,21.0,21.0,39.0,37.0,26.0,38.0,34.0,57.0,38.0,18.0,37.0,10.0,7.0,11.0,13.0,10.0,10.0,9.0,0.0,0.0,4.0,4.0,3.0,10.0,14.0,14.0,17.0,28.0,26.0,23.0,22.0,31.0,32.0,37.0,34.0,38.0,65.0,62.0,81.0,67.0,92.0,51.0,13.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,13.0,12.0,16.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,3.0,7.0,8.0,30.0,20.0,35.0,22.0,13.0,21.0,19.0,19.0,34.0,52.0,56.0,40.0,37.0,42.0,5.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,10.0,8.0,13.0,4.0,5.0,7.0,4.0,8.0,19.0,33.0,21.0,22.0,3.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,14.0,15.0,13.0,9.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,6.0,9.0,14.0,2.0,10.0,4.0,4.0,11.0,25.0,37.0,25.0,17.0,3.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,12.0,5.0,6.0,21.0,5.0,6.0,16.0,29.0,21.0,11.0,14.0,9.0,13.0,19.0,16.0,2.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,6.0,7.0,29.0,26.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,11.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,18.0,12.0,7.0,9.0,6.0,8.0,10.0,19.0,21.0,27.0,22.0,30.0,60.0,69.0,84.0,82.0,68.0,41.0,9.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,19.0,7.0,17.0,12.0,8.0,8.0,3.0,5.0,10.0,17.0,7.0,13.0,17.0,7.0,5.0,0.0,3.0,9.0,10.0,6.0,0.0,1.0,0.0,5.0,7.0,13.0,11.0,9.0,16.0,4.0,2.0,7.0,10.0,11.0,19.0,27.0,25.0,40.0,51.0,47.0,35.0,9.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,18.0,20.0,49.0,78.0,193.0,191.0,208.0,203.0,220.0,145.0,120.0,128.0,106.0,117.0,146.0,128.0,105.0,82.0,56.0,25.0,40.0,27.0,32.0,22.0,27.0,15.0,25.0,29.0,15.0,21.0,39.0,47.0,31.0,60.0,66.0,78.0,83.0,86.0,76.0,80.0,79.0,94.0,156.0,234.0,289.0,307.0,325.0,336.0,355.0,255.0,106.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,47.0,77.0,79.0,107.0,158.0,154.0,221.0,184.0,197.0,150.0,110.0,93.0,89.0,144.0,99.0,98.0,124.0,165.0,142.0,125.0,122.0,155.0,113.0,123.0,118.0,113.0,91.0,107.0,97.0,98.0,117.0,138.0,94.0,106.0,155.0,210.0,203.0,174.0,153.0,174.0,165.0,239.0,271.0,286.0,416.0,533.0,610.0,445.0,469.0,409.0,75.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,4.0,3.0,24.0,22.0,28.0,47.0,56.0,41.0,49.0,44.0,25.0,35.0,34.0,23.0,12.0,10.0,11.0,10.0,26.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,23.0,23.0,7.0,14.0,12.0,11.0,23.0,20.0,28.0,53.0,30.0,36.0,39.0,44.0,55.0,51.0,44.0,48.0,64.0,50.0,106.0,112.0,112.0,86.0,15.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,19.0,20.0,19.0,16.0,11.0,12.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,4.0,1.0,6.0,5.0,5.0,12.0,14.0,11.0,13.0,9.0,8.0,10.0,5.0,14.0,20.0,20.0,9.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,71.0,57.0,99.0,93.0,137.0,143.0,119.0,91.0,94.0,80.0,60.0,79.0,66.0,52.0,46.0,90.0,59.0,95.0,59.0,35.0,37.0,63.0,32.0,9.0,3.0,17.0,24.0,9.0,1.0,1.0,2.0,11.0,19.0,59.0,79.0,96.0,136.0,78.0,59.0,77.0,123.0,206.0,349.0,296.0,297.0,244.0,180.0,211.0,225.0,229.0,170.0,30.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,17.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,7.0,9.0,15.0,18.0,11.0,20.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,9.0,4.0,18.0,20.0,12.0,17.0,8.0,10.0,23.0,19.0,16.0,20.0,12.0,17.0,54.0,49.0,53.0,39.0,12.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,6.0,19.0,59.0,71.0,115.0,181.0,174.0,111.0,133.0,84.0,57.0,37.0,22.0,76.0,96.0,47.0,25.0,32.0,47.0,73.0,53.0,82.0,44.0,48.0,51.0,27.0,20.0,50.0,35.0,21.0,20.0,25.0,27.0,46.0,50.0,63.0,77.0,73.0,64.0,60.0,53.0,47.0,80.0,100.0,103.0,101.0,83.0,165.0,263.0,249.0,192.0,55.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,3.0,13.0,14.0,11.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,3.0,3.0,8.0,3.0,2.0,7.0,10.0,9.0,10.0,17.0,14.0,9.0,18.0,15.0,7.0,4.0,14.0,27.0,39.0,37.0,44.0,33.0,6.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,34.0,22.0,8.0,10.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,4.0,16.0,6.0,9.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,9.0,12.0,13.0,11.0,6.0,14.0,5.0,21.0,19.0,25.0,24.0,27.0,20.0,28.0,16.0,32.0,23.0,3.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,20.0,18.0,26.0,82.0,122.0,149.0,233.0,323.0,479.0,539.0,491.0,367.0,323.0,340.0,327.0,322.0,315.0,307.0,331.0,393.0,347.0,426.0,357.0,223.0,259.0,226.0,190.0,171.0,146.0,162.0,208.0,174.0,212.0,205.0,225.0,228.0,315.0,335.0,527.0,687.0,564.0,594.0,513.0,456.0,447.0,553.0,659.0,878.0,1230.0,1541.0,1588.0,1423.0,1311.0,1092.0,207.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,55.0,72.0,125.0,187.0,180.0,213.0,138.0,173.0,132.0,101.0,97.0,103.0,120.0,118.0,117.0,121.0,146.0,158.0,104.0,103.0,92.0,109.0,119.0,93.0,51.0,65.0,65.0,67.0,71.0,49.0,71.0,88.0,93.0,163.0,200.0,191.0,134.0,147.0,169.0,137.0,145.0,202.0,224.0,320.0,455.0,470.0,488.0,431.0,335.0,74.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,23.0,28.0,20.0,14.0,22.0,25.0,80.0,142.0,198.0,241.0,302.0,408.0,394.0,456.0,425.0,371.0,289.0,270.0,233.0,252.0,342.0,368.0,371.0,390.0,354.0,328.0,217.0,271.0,217.0,194.0,154.0,129.0,131.0,143.0,158.0,171.0,197.0,250.0,255.0,282.0,262.0,463.0,576.0,557.0,595.0,536.0,466.0,517.0,505.0,565.0,714.0,947.0,1299.0,1373.0,1277.0,1389.0,1013.0,173.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,12.0,12.0,12.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,13.0,6.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,8.0,2.0,10.0,30.0,23.0,13.0,7.0,4.0,5.0,22.0,4.0,2.0,13.0,8.0,19.0,23.0,19.0,14.0,6.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,6.0,5.0,28.0,23.0,29.0,47.0,41.0,42.0,25.0,17.0,6.0,8.0,7.0,4.0,5.0,13.0,12.0,11.0,7.0,8.0,7.0,7.0,2.0,1.0,0.0,6.0,1.0,1.0,3.0,5.0,4.0,3.0,13.0,14.0,15.0,8.0,13.0,9.0,8.0,9.0,15.0,11.0,24.0,34.0,61.0,45.0,129.0,97.0,33.0,117.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,82.0,106.0,101.0,95.0,109.0,163.0,387.0,645.0,1015.0,1274.0,1769.0,2625.0,2614.0,2702.0,2505.0,2332.0,1962.0,1770.0,1613.0,1580.0,1882.0,1782.0,1774.0,1845.0,1853.0,1668.0,1157.0,1338.0,1214.0,1019.0,939.0,790.0,724.0,801.0,752.0,744.0,828.0,953.0,1011.0,1250.0,1329.0,2106.0,2744.0,2449.0,2377.0,2211.0,2253.0,2411.0,2762.0,3169.0,3823.0,4793.0,5917.0,6795.0,6529.0,6482.0,5059.0,1178.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,34.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,6.0,1.0,11.0,9.0,6.0,9.0,12.0,53.0,24.0,30.0,26.0,3.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,65.0,141.0,188.0,228.0,233.0,279.0,266.0,210.0,170.0,166.0,120.0,104.0,70.0,78.0,114.0,56.0,75.0,77.0,100.0,39.0,68.0,77.0,65.0,51.0,32.0,49.0,46.0,29.0,27.0,46.0,23.0,51.0,66.0,52.0,58.0,96.0,99.0,90.0,90.0,103.0,115.0,147.0,120.0,134.0,183.0,216.0,280.0,313.0,331.0,256.0,242.0,65.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,10.0,23.0,31.0,38.0,70.0,73.0,76.0,56.0,77.0,39.0,31.0,18.0,15.0,9.0,11.0,12.0,7.0,23.0,18.0,4.0,9.0,6.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,3.0,6.0,8.0,9.0,8.0,11.0,14.0,14.0,12.0,26.0,13.0,21.0,16.0,27.0,22.0,44.0,66.0,62.0,114.0,83.0,103.0,90.0,24.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,227.0,211.0,279.0,328.0,281.0,350.0,348.0,250.0,185.0,156.0,90.0,94.0,96.0,67.0,44.0,37.0,37.0,37.0,43.0,48.0,30.0,32.0,27.0,39.0,23.0,19.0,26.0,22.0,30.0,14.0,23.0,29.0,42.0,26.0,39.0,47.0,75.0,57.0,84.0,68.0,47.0,82.0,101.0,124.0,155.0,193.0,169.0,165.0,170.0,193.0,185.0,60.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,15.0,14.0,38.0,49.0,111.0,281.0,603.0,710.0,750.0,788.0,771.0,657.0,561.0,334.0,273.0,196.0,142.0,113.0,180.0,124.0,122.0,107.0,100.0,88.0,73.0,66.0,59.0,39.0,57.0,31.0,21.0,42.0,63.0,65.0,72.0,70.0,58.0,64.0,75.0,89.0,150.0,139.0,153.0,159.0,149.0,148.0,128.0,107.0,141.0,173.0,229.0,355.0,430.0,448.0,545.0,549.0,111.0
