Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,29.0,25.0,24.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,3.0,5.0,3.0,3.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,18.0,6.0,18.0,13.0,8.0,9.0,3.0,5.0,10.0,18.0,8.0,12.0,16.0,8.0,5.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,8.0,1.0,5.0,3.0,18.0,20.0,47.0,77.0,195.0,190.0,212.0,205.0,221.0,144.0,121.0,131.0,106.0,118.0,147.0,131.0,109.0,81.0,55.0,28.0,37.0,27.0,30.0,20.0,13.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,4.0,12.0,20.0,46.0,77.0,79.0,109.0,158.0,156.0,222.0,185.0,198.0,152.0,111.0,93.0,89.0,142.0,101.0,99.0,127.0,168.0,144.0,119.0,110.0,158.0,112.0,104.0,38.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,23.0,23.0,29.0,47.0,55.0,41.0,49.0,45.0,25.0,35.0,34.0,23.0,14.0,10.0,11.0,9.0,26.0,13.0,12.0,17.0,18.0,16.0,15.0,21.0,7.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,15.0,19.0,20.0,19.0,15.0,11.0,13.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,8.0,3.0,2.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,71.0,58.0,99.0,94.0,135.0,143.0,121.0,92.0,93.0,80.0,59.0,79.0,65.0,52.0,46.0,93.0,59.0,97.0,61.0,36.0,34.0,53.0,32.0,10.0,1.0,1.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,18.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,8.0,8.0,14.0,17.0,12.0,17.0,4.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,70.0,116.0,182.0,176.0,111.0,132.0,85.0,58.0,39.0,22.0,76.0,96.0,48.0,25.0,32.0,49.0,72.0,57.0,78.0,45.0,48.0,48.0,14.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,2.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,4.0,14.0,14.0,9.0,11.0,9.0,5.0,1.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,33.0,21.0,10.0,10.0,6.0,5.0,1.0,1.0,3.0,0.0,6.0,4.0,17.0,6.0,8.0,1.0,0.0,0.0,4.0,10.0,5.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,15.0,13.0,20.0,17.0,26.0,82.0,119.0,148.0,234.0,320.0,485.0,547.0,503.0,377.0,330.0,342.0,328.0,323.0,322.0,307.0,342.0,403.0,349.0,442.0,354.0,211.0,252.0,221.0,182.0,153.0,55.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,53.0,74.0,124.0,185.0,183.0,214.0,140.0,175.0,129.0,100.0,101.0,106.0,124.0,119.0,119.0,120.0,146.0,157.0,105.0,101.0,94.0,109.0,112.0,30.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,1.0,0.0,5.0,23.0,28.0,21.0,15.0,21.0,25.0,79.0,140.0,197.0,241.0,305.0,409.0,397.0,463.0,429.0,375.0,290.0,277.0,233.0,257.0,347.0,372.0,368.0,399.0,363.0,317.0,218.0,256.0,214.0,189.0,141.0,40.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,10.0,5.0,5.0,10.0,5.0,6.0,11.0,14.0,5.0,6.0,2.0,0.0,6.0,0.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,9.0,7.0,6.0,34.0,26.0,31.0,54.0,44.0,46.0,25.0,22.0,8.0,10.0,9.0,5.0,8.0,13.0,12.0,11.0,8.0,10.0,8.0,8.0,3.0,3.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,1.0,4.0,14.0,81.0,108.0,104.0,93.0,105.0,157.0,385.0,634.0,1010.0,1276.0,1775.0,2635.0,2641.0,2746.0,2529.0,2354.0,1963.0,1785.0,1635.0,1606.0,1894.0,1808.0,1802.0,1877.0,1889.0,1641.0,1125.0,1273.0,1208.0,1009.0,852.0,283.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,9.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,33.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,2.0,2.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,12.0,18.0,22.0,64.0,140.0,187.0,230.0,231.0,282.0,268.0,210.0,170.0,168.0,121.0,104.0,69.0,77.0,111.0,56.0,77.0,79.0,99.0,40.0,65.0,76.0,62.0,51.0,31.0,12.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,1.0,6.0,19.0,31.0,38.0,69.0,73.0,76.0,55.0,77.0,39.0,32.0,18.0,14.0,10.0,11.0,13.0,7.0,25.0,17.0,4.0,8.0,5.0,8.0,3.0,4.0,2.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,227.0,208.0,278.0,318.0,276.0,349.0,350.0,249.0,185.0,158.0,90.0,93.0,95.0,68.0,43.0,37.0,37.0,36.0,47.0,47.0,30.0,30.0,26.0,39.0,22.0,10.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,1.0,2.0,10.0,15.0,15.0,13.0,38.0,49.0,111.0,277.0,595.0,708.0,750.0,786.0,772.0,654.0,565.0,332.0,277.0,198.0,145.0,113.0,184.0,122.0,120.0,106.0,101.0,88.0,75.0,61.0,60.0,38.0,54.0,27.0,7.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,23.0,17.0,25.0,36.0,133.0,372.0,547.0,615.0,620.0,609.0,419.0,345.0,256.0,178.0,149.0,76.0,58.0,53.0,66.0,56.0,88.0,80.0,84.0,68.0,49.0,52.0,42.0,49.0,35.0,19.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,42.0,72.0,132.0,386.0,640.0,725.0,682.0,648.0,650.0,561.0,472.0,333.0,279.0,201.0,93.0,114.0,108.0,83.0,98.0,88.0,75.0,80.0,92.0,58.0,55.0,45.0,36.0,45.0,21.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,70.0,96.0,137.0,100.0,90.0,67.0,53.0,49.0,45.0,42.0,30.0,26.0,21.0,34.0,22.0,56.0,26.0,31.0,13.0,10.0,3.0,7.0,3.0,4.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,15.0,22.0,28.0,47.0,48.0,83.0,226.0,409.0,561.0,553.0,749.0,837.0,738.0,568.0,481.0,382.0,247.0,205.0,144.0,110.0,90.0,80.0,101.0,111.0,88.0,70.0,52.0,55.0,70.0,48.0,64.0,23.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,4.0,3.0,7.0,17.0,41.0,77.0,142.0,101.0,130.0,132.0,157.0,104.0,97.0,69.0,34.0,44.0,42.0,39.0,11.0,10.0,11.0,15.0,14.0,21.0,36.0,11.0,22.0,17.0,2.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,1.0,2.0,3.0,11.0,28.0,33.0,42.0,81.0,171.0,372.0,580.0,672.0,697.0,748.0,703.0,570.0,455.0,322.0,228.0,203.0,126.0,98.0,81.0,79.0,65.0,83.0,92.0,59.0,45.0,42.0,39.0,55.0,50.0,57.0,16.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,1.0,5.0,21.0,11.0,19.0,19.0,32.0,56.0,214.0,377.0,508.0,457.0,421.0,388.0,299.0,303.0,187.0,149.0,118.0,90.0,95.0,78.0,75.0,72.0,42.0,55.0,52.0,48.0,32.0,36.0,40.0,30.0,34.0,19.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,49.0,144.0,306.0,568.0,792.0,791.0,786.0,733.0,575.0,439.0,343.0,221.0,204.0,172.0,114.0,83.0,103.0,82.0,86.0,77.0,112.0,71.0,57.0,38.0,56.0,47.0,74.0,52.0,15.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,89.0,102.0,78.0,78.0,78.0,74.0,114.0,118.0,77.0,73.0,64.0,40.0,51.0,51.0,17.0,20.0,14.0,22.0,26.0,17.0,29.0,11.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,16.0,18.0,26.0,63.0,125.0,246.0,337.0,331.0,450.0,403.0,315.0,284.0,190.0,123.0,121.0,58.0,66.0,57.0,57.0,52.0,58.0,45.0,60.0,36.0,36.0,30.0,33.0,46.0,45.0,15.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,64.0,81.0,108.0,221.0,599.0,1057.0,1552.0,1746.0,1627.0,1669.0,1215.0,1105.0,829.0,526.0,409.0,278.0,261.0,203.0,214.0,166.0,164.0,207.0,231.0,201.0,181.0,145.0,126.0,134.0,121.0,32.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,276.0,625.0,925.0,1028.0,807.0,814.0,646.0,531.0,364.0,350.0,198.0,104.0,105.0,72.0,93.0,69.0,53.0,53.0,65.0,67.0,79.0,75.0,75.0,56.0,52.0,13.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,19.0,35.0,50.0,93.0,164.0,381.0,858.0,1021.0,1313.0,1444.0,1440.0,1000.0,797.0,558.0,366.0,248.0,213.0,187.0,206.0,208.0,146.0,152.0,149.0,136.0,92.0,65.0,93.0,59.0,79.0,62.0,24.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,16.0,13.0,18.0,8.0,12.0,39.0,75.0,125.0,224.0,307.0,258.0,246.0,219.0,185.0,133.0,119.0,74.0,48.0,36.0,51.0,39.0,54.0,57.0,30.0,30.0,30.0,24.0,35.0,44.0,31.0,21.0,5.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,20.0,53.0,138.0,295.0,357.0,404.0,383.0,437.0,363.0,247.0,193.0,162.0,152.0,107.0,67.0,63.0,96.0,48.0,58.0,63.0,65.0,38.0,28.0,34.0,33.0,31.0,25.0,3.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,60.0,126.0,70.0,43.0,36.0,31.0,73.0,245.0,510.0,709.0,777.0,691.0,592.0,519.0,401.0,321.0,241.0,148.0,136.0,128.0,114.0,92.0,99.0,97.0,86.0,93.0,112.0,94.0,125.0,131.0,112.0,102.0,44.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,14.0,55.0,30.0,20.0,37.0,38.0,66.0,153.0,270.0,405.0,425.0,409.0,428.0,318.0,186.0,135.0,109.0,57.0,64.0,55.0,56.0,49.0,62.0,70.0,66.0,56.0,30.0,22.0,38.0,44.0,57.0,35.0,11.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,1.0,0.0,1.0,5.0,10.0,23.0,30.0,21.0,76.0,185.0,359.0,440.0,386.0,515.0,549.0,404.0,368.0,261.0,187.0,143.0,130.0,109.0,77.0,74.0,57.0,67.0,74.0,68.0,67.0,41.0,44.0,44.0,30.0,38.0,4.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,22.0,15.0,23.0,31.0,105.0,197.0,363.0,493.0,518.0,631.0,528.0,499.0,406.0,251.0,209.0,209.0,161.0,74.0,107.0,111.0,89.0,95.0,125.0,93.0,59.0,36.0,30.0,60.0,37.0,32.0,11.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,3.0,16.0,23.0,20.0,14.0,23.0,77.0,197.0,446.0,544.0,655.0,579.0,642.0,468.0,383.0,260.0,189.0,157.0,99.0,112.0,87.0,64.0,78.0,54.0,69.0,54.0,54.0,51.0,56.0,54.0,46.0,22.0,14.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,14.0,50.0,72.0,84.0,97.0,116.0,151.0,436.0,920.0,1378.0,1611.0,1708.0,1835.0,1622.0,1286.0,987.0,701.0,546.0,376.0,327.0,316.0,303.0,227.0,267.0,238.0,280.0,241.0,247.0,249.0,190.0,213.0,197.0,62.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,37.0,43.0,25.0,28.0,48.0,32.0,29.0,23.0,12.0,8.0,10.0,16.0,10.0,5.0,6.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,23.0,38.0,88.0,105.0,213.0,357.0,482.0,487.0,423.0,459.0,371.0,301.0,219.0,133.0,83.0,69.0,68.0,94.0,62.0,62.0,147.0,90.0,55.0,89.0,44.0,40.0,37.0,13.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,53.0,43.0,46.0,46.0,66.0,73.0,154.0,373.0,537.0,774.0,664.0,658.0,564.0,385.0,315.0,209.0,189.0,87.0,94.0,112.0,95.0,87.0,78.0,85.0,113.0,90.0,55.0,75.0,59.0,62.0,60.0,14.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,13.0,9.0,16.0,60.0,101.0,170.0,252.0,233.0,285.0,235.0,191.0,177.0,120.0,107.0,50.0,69.0,39.0,35.0,31.0,33.0,29.0,25.0,31.0,19.0,28.0,36.0,40.0,30.0,15.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,5.0,30.0,83.0,89.0,146.0,162.0,272.0,238.0,212.0,194.0,186.0,110.0,68.0,52.0,34.0,70.0,45.0,55.0,85.0,91.0,77.0,81.0,60.0,40.0,24.0,34.0,12.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,4.0,6.0,16.0,24.0,46.0,33.0,74.0,175.0,364.0,429.0,400.0,508.0,571.0,437.0,352.0,240.0,223.0,151.0,107.0,92.0,85.0,65.0,46.0,44.0,53.0,67.0,35.0,25.0,63.0,23.0,32.0,39.0,9.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,6.0,9.0,15.0,27.0,59.0,111.0,213.0,309.0,319.0,335.0,330.0,323.0,215.0,157.0,211.0,74.0,69.0,63.0,56.0,71.0,76.0,56.0,22.0,36.0,36.0,41.0,38.0,46.0,20.0,8.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,36.0,39.0,51.0,71.0,121.0,408.0,987.0,1338.0,1659.0,1597.0,1433.0,1107.0,843.0,584.0,450.0,331.0,207.0,207.0,179.0,134.0,120.0,145.0,124.0,106.0,95.0,61.0,114.0,71.0,74.0,60.0,20.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,18.0,39.0,60.0,81.0,158.0,152.0,116.0,117.0,83.0,80.0,74.0,36.0,22.0,16.0,26.0,25.0,18.0,15.0,11.0,23.0,11.0,7.0,8.0,7.0,7.0,5.0,0.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,62.0,23.0,25.0,32.0,41.0,40.0,97.0,283.0,331.0,409.0,431.0,296.0,242.0,206.0,185.0,158.0,121.0,69.0,62.0,68.0,71.0,43.0,46.0,32.0,41.0,32.0,41.0,62.0,44.0,33.0,48.0,12.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,1.0,2.0,20.0,25.0,36.0,42.0,46.0,149.0,362.0,683.0,1035.0,1308.0,1279.0,1312.0,880.0,754.0,516.0,376.0,331.0,268.0,193.0,181.0,148.0,161.0,218.0,167.0,141.0,114.0,86.0,90.0,86.0,88.0,87.0,28.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,3.0,11.0,66.0,104.0,182.0,209.0,330.0,381.0,858.0,1606.0,2232.0,2599.0,2610.0,2833.0,2411.0,1918.0,1480.0,1063.0,736.0,551.0,369.0,466.0,420.0,495.0,380.0,454.0,465.0,364.0,275.0,316.0,286.0,298.0,268.0,71.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,20.0,28.0,45.0,44.0,142.0,331.0,548.0,827.0,970.0,908.0,1046.0,1096.0,900.0,673.0,408.0,334.0,244.0,176.0,163.0,142.0,136.0,116.0,140.0,127.0,114.0,87.0,72.0,86.0,56.0,64.0,64.0,23.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,27.0,40.0,50.0,51.0,99.0,270.0,466.0,585.0,719.0,776.0,677.0,554.0,424.0,334.0,253.0,236.0,113.0,129.0,157.0,139.0,109.0,98.0,101.0,102.0,58.0,36.0,43.0,53.0,43.0,49.0,17.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,6.0,14.0,15.0,39.0,46.0,113.0,285.0,740.0,1190.0,1148.0,1009.0,880.0,788.0,589.0,518.0,311.0,253.0,182.0,99.0,125.0,94.0,123.0,99.0,105.0,90.0,111.0,62.0,57.0,51.0,56.0,47.0,58.0,38.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,8.0,36.0,68.0,112.0,304.0,628.0,744.0,852.0,791.0,864.0,804.0,894.0,612.0,493.0,419.0,311.0,302.0,250.0,259.0,207.0,170.0,149.0,192.0,183.0,184.0,167.0,71.0,49.0,52.0,32.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,22.0,39.0,67.0,77.0,124.0,156.0,344.0,661.0,901.0,1086.0,1299.0,1419.0,1271.0,1087.0,834.0,592.0,425.0,257.0,237.0,214.0,198.0,160.0,167.0,157.0,128.0,128.0,119.0,121.0,130.0,100.0,100.0,25.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,16.0,24.0,15.0,34.0,43.0,85.0,230.0,504.0,657.0,483.0,507.0,575.0,472.0,352.0,275.0,201.0,192.0,158.0,86.0,91.0,75.0,66.0,66.0,84.0,54.0,43.0,37.0,39.0,31.0,35.0,32.0,8.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,22.0,49.0,56.0,92.0,68.0,79.0,61.0,43.0,43.0,28.0,31.0,16.0,39.0,27.0,9.0,7.0,5.0,6.0,15.0,14.0,15.0,7.0,5.0,15.0,9.0,1.0
Metropolitana,13,San Miguel,13130,133059.0,0,0.0,1.0,1.0,3.0,27.0,23.0,27.0,46.0,47.0,78.0,207.0,451.0,520.0,638.0,586.0,656.0,462.0,443.0,260.0,223.0,172.0,123.0,65.0,129.0,93.0,88.0,115.0,60.0,74.0,56.0,52.0,52.0,43.0,70.0,42.0,21.0
Metropolitana,13,San Pedro,13505,11953.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,9.0,16.0,16.0,21.0,27.0,11.0,33.0,31.0,18.0,12.0,6.0,2.0,8.0,8.0,13.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,6.0
Metropolitana,13,San Ramon,13131,86510.0,0,0.0,0.0,0.0,1.0,2.0,11.0,11.0,13.0,42.0,90.0,249.0,456.0,555.0,533.0,461.0,548.0,412.0,299.0,201.0,190.0,167.0,101.0,75.0,61.0,52.0,49.0,48.0,35.0,38.0,40.0,41.0,35.0,29.0,35.0,48.0,10.0
Metropolitana,13,Santiago,13101,503147.0,0,0.0,1.0,3.0,31.0,99.0,101.0,148.0,167.0,175.0,394.0,962.0,1735.0,1736.0,1863.0,1634.0,1475.0,1194.0,992.0,649.0,518.0,433.0,238.0,189.0,162.0,174.0,139.0,149.0,212.0,185.0,149.0,141.0,165.0,132.0,159.0,131.0,44.0
Metropolitana,13,Talagante,13601,81838.0,0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,3.0,10.0,10.0,43.0,59.0,100.0,124.0,162.0,188.0,234.0,214.0,193.0,138.0,86.0,53.0,69.0,26.0,33.0,45.0,25.0,17.0,28.0,16.0,13.0,26.0,37.0,29.0,22.0,7.0
Metropolitana,13,Tiltil,13303,21477.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,10.0,35.0,43.0,60.0,57.0,90.0,62.0,51.0,44.0,39.0,15.0,15.0,14.0,12.0,13.0,13.0,19.0,5.0,5.0,2.0,3.0,3.0,1.0,1.0,6.0,6.0
Metropolitana,13,Vitacura,13132,96774.0,0,0.0,0.0,6.0,32.0,50.0,29.0,14.0,7.0,6.0,14.0,56.0,163.0,220.0,191.0,157.0,140.0,106.0,99.0,81.0,56.0,36.0,33.0,28.0,39.0,25.0,27.0,29.0,16.0,16.0,25.0,19.0,16.0,26.0,17.0,16.0,7.0
Metropolitana,13,Desconocido Metropolitana,,,0,0.0,0.0,0.0,5.0,8.0,19.0,53.0,176.0,355.0,511.0,607.0,1154.0,1894.0,2156.0,1429.0,1109.0,1144.0,1150.0,648.0,357.0,224.0,129.0,59.0,62.0,35.0,25.0,36.0,36.0,46.0,42.0,25.0,53.0,42.0,36.0,24.0,26.0
Metropolitana,13,Total,,8125072.0,0.0,1.0,18.0,71.0,353.0,1019.0,1121.0,1443.0,1900.0,2862.0,5289.0,12460.0,23476.0,30415.0,34083.0,33467.0,33540.0,27571.0,23085.0,16629.0,12638.0,9694.0,6537.0,5482.0,5241.0,4888.0,4324.0,4348.0,4364.0,4359.0,3534.0,2955.0,3311.0,2821.0,2799.0,2517.0,874.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del Libertador General Bernardo O’Higgins,06,Chepica,06302,15925.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,6.0,22.0,18.0,20.0,16.0,28.0,17.0,13.0,4.0,5.0,12.0,19.0,17.0,12.0,5.0,24.0,10.0,12.0,5.0,4.0,0.0
Del Libertador General Bernardo O’Higgins,06,Chimbarongo,06303,37696.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,9.0,7.0,12.0,18.0,20.0,28.0,23.0,16.0,16.0,15.0,16.0,8.0,8.0,15.0,19.0,23.0,6.0,14.0,15.0,30.0,12.0,16.0,9.0
Del Libertador General Bernardo O’Higgins,06,Codegua,06102,14096.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,13.0,17.0,21.0,34.0,23.0,27.0,31.0,23.0,11.0,8.0,26.0,25.0,11.0,19.0,11.0,12.0,10.0,11.0,9.0,14.0,3.0
Del Libertador General Bernardo O’Higgins,06,Coinco,06103,7831.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,8.0,3.0,5.0,7.0,20.0,8.0,14.0,14.0,11.0,5.0,10.0,8.0,4.0,7.0,12.0,7.0,3.0,4.0,1.0,0.0,9.0,1.0,0.0
Del Libertador General Bernardo O’Higgins,06,Coltauco,06104,21263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,13.0,4.0,4.0,8.0,20.0,23.0,16.0,27.0,33.0,47.0,30.0,38.0,31.0,46.0,31.0,27.0,13.0,10.0,6.0,12.0,10.0,16.0,3.0
Del Libertador General Bernardo O’Higgins,06,Donihue,06105,22700.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0,15.0,12.0,11.0,20.0,31.0,69.0,58.0,57.0,46.0,36.0,23.0,25.0,21.0,20.0,18.0,24.0,35.0,16.0,22.0,12.0,25.0,27.0,20.0,3.0
Del Libertador General Bernardo O’Higgins,06,Graneros,06106,36504.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,21.0,24.0,24.0,31.0,53.0,65.0,68.0,62.0,48.0,34.0,12.0,18.0,39.0,50.0,23.0,30.0,43.0,23.0,33.0,38.0,41.0,36.0,10.0,4.0
Del Libertador General Bernardo O’Higgins,06,La Estrella,06202,3114.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,12.0,6.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Del Libertador General Bernardo O’Higgins,06,Las Cabras,06107,26749.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,8.0,17.0,30.0,43.0,29.0,29.0,16.0,14.0,30.0,36.0,61.0,42.0,48.0,37.0,37.0,40.0,28.0,25.0,22.0,29.0,6.0
