timestamp,count,uniques
2021-02-26,191,91
2021-02-14,216,101
2021-02-15,203,101
2021-02-16,209,106
2021-02-17,239,114
2021-02-18,204,94
2021-02-19,196,94
2021-02-20,196,94
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,185,90
2021-02-15,203,101
2021-02-16,209,106
2021-02-17,239,114
2021-02-18,204,94
2021-02-19,196,94
2021-02-20,196,94
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,195,89
2021-02-16,209,106
2021-02-17,239,114
2021-02-18,204,94
2021-02-19,196,94
2021-02-20,196,94
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,195,86
2021-02-17,239,114
2021-02-18,204,94
2021-02-19,196,94
2021-02-20,196,94
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,202,94
2021-02-18,204,94
2021-02-19,196,94
2021-02-20,196,94
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,83,9
2021-02-19,196,94
2021-02-20,196,94
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,78,3
2021-02-20,196,94
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,55,4
2021-02-21,202,95
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,64,6
2021-02-22,201,94
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,58,6
2021-02-23,197,94
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,60,7
2021-02-24,207,97
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,55,4
2021-02-25,202,93
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,62,6
2021-02-26,200,95
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,58,5
2021-02-27,198,94
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,65,3
2021-02-28,204,93
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,120,6
2021-03-01,204,90
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,145,8
2021-03-02,227,98
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,56,6
2021-03-03,86,9
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,69,6
2021-03-04,81,3
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,79,6
2021-03-05,58,4
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,73,8
2021-03-06,70,6
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,63,7
2021-03-07,63,6
2021-03-08,63,7
2021-03-09,58,4
2021-03-10,67,6
2021-03-11,65,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,126,6
2021-03-11,61,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-11,61,5
2021-03-12,68,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-12,64,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-12,64,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-12,64,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-12,64,3
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-13,124,6
2021-03-14,153,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,83,10
2021-03-14,127,8
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,199,14
2021-03-15,60,6
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,264,11
2021-03-16,72,6
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,231,12
2021-03-17,82,6
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,171,19
2021-03-18,76,8
2021-03-19,67,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,220,27
2021-03-19,64,7
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-03-19,29,3
2021-03-20,129,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,97,14
2021-03-20,125,6
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,189,18
2021-03-21,73,8
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,289,16
2021-03-22,67,8
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,257,15
2021-03-22,16,4
2021-03-23,68,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,171,14
2021-03-23,67,8
2021-03-24,79,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,239,17
2021-03-24,75,13
2021-03-25,71,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,249,18
2021-04-06,209,16
2021-03-25,69,7
2021-03-26,90,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,249,18
2021-04-06,220,17
2021-04-07,204,17
2021-03-26,87,10
2021-03-27,209,15
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,249,18
2021-04-06,220,17
2021-04-07,213,18
2021-04-08,109,15
2021-03-27,127,12
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,249,18
2021-04-06,220,17
2021-04-07,213,18
2021-04-08,116,16
2021-04-09,67,11
2021-04-10,27,7
2021-03-27,127,12
2021-03-28,284,11
2021-03-29,242,14
2021-03-30,178,19
2021-03-31,226,28
2021-04-01,200,19
2021-04-02,197,18
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,249,18
2021-04-06,220,17
2021-04-07,213,18
2021-04-08,116,16
2021-04-09,67,11
2021-04-10,27,7
2021-04-02,186,17
2021-04-03,300,16
2021-04-04,283,15
2021-04-05,249,18
2021-04-06,220,17
2021-04-07,213,18
2021-04-08,116,16
2021-04-09,67,11
2021-04-10,76,8
2021-04-11,65,7
2021-04-12,69,12
2021-04-13,72,12
2021-04-14,61,6
2021-04-15,67,7
2021-04-04,34,6
2021-04-05,249,18
2021-04-06,220,17
2021-04-07,213,18
2021-04-08,116,16
2021-04-09,67,11
2021-04-10,76,8
2021-04-11,65,7
2021-04-12,69,12
2021-04-13,72,12
2021-04-14,61,6
2021-04-15,69,7
2021-04-16,68,6
2021-04-17,63,5
2021-04-18,59,6
2021-04-11,53,6
2021-04-12,69,12
2021-04-13,72,12
2021-04-14,61,6
2021-04-15,69,7
2021-04-16,68,6
2021-04-17,63,5
2021-04-18,71,8
2021-04-19,73,8
2021-04-20,59,7
2021-04-21,65,10
2021-04-22,65,7
2021-04-23,59,8
2021-04-24,51,4
2021-04-25,4,3
2021-04-14,34,4
2021-04-15,69,7
2021-04-16,68,6
2021-04-17,63,5
2021-04-18,71,8
2021-04-19,73,8
2021-04-20,59,7
2021-04-21,65,10
2021-04-22,65,7
2021-04-23,59,8
2021-04-24,51,4
2021-04-25,82,9
2021-04-26,57,6
2021-04-27,59,4
2021-04-28,30,6
2021-04-15,6,3
2021-04-16,68,6
2021-04-17,63,5
2021-04-18,71,8
2021-04-19,73,8
2021-04-20,59,7
2021-04-21,65,10
2021-04-22,65,7
2021-04-23,59,8
2021-04-24,51,4
2021-04-25,82,9
2021-04-26,57,6
2021-04-27,59,4
2021-04-28,70,10
2021-04-29,62,8
2021-04-18,64,8
2021-04-19,73,8
2021-04-20,59,7
2021-04-21,65,10
2021-04-22,65,7
2021-04-23,59,8
2021-04-24,51,4
2021-04-25,82,9
2021-04-26,57,6
2021-04-27,59,4
2021-04-28,70,10
2021-04-29,71,10
2021-04-30,71,13
2021-05-01,72,13
2021-04-22,38,5
2021-04-23,59,8
2021-04-24,51,4
2021-04-25,82,9
2021-04-26,57,6
2021-04-27,59,4
2021-04-28,70,10
2021-04-29,71,10
2021-04-30,71,13
2021-05-01,72,13
2021-05-02,84,16
2021-05-03,70,14
2021-05-04,68,14
2021-05-05,72,14
2021-05-06,29,5
2021-04-24,27,4
2021-04-25,82,9
2021-04-26,57,6
2021-04-27,59,4
2021-04-28,70,10
2021-04-29,71,10
2021-04-30,71,13
2021-05-01,72,13
2021-05-02,84,16
2021-05-03,70,14
2021-05-04,68,14
2021-05-05,72,14
2021-05-06,72,13
2021-05-07,56,5
2021-05-08,24,5
2021-04-27,17,3
2021-04-28,70,10
2021-04-29,71,10
2021-04-30,71,13
2021-05-01,72,13
2021-05-02,84,16
2021-05-03,70,14
2021-05-04,68,14
2021-05-05,72,14
2021-05-06,72,13
2021-05-07,56,5
2021-05-08,68,9
2021-05-09,75,14
2021-05-10,60,8
2021-05-11,37,9
2021-04-29,37,9
2021-04-30,71,13
2021-05-01,72,13
2021-05-02,84,16
2021-05-03,70,14
2021-05-04,68,14
2021-05-05,72,14
2021-05-06,72,13
2021-05-07,56,5
2021-05-08,68,9
2021-05-09,75,14
2021-05-10,60,8
2021-05-11,65,11
2021-05-12,64,7
2021-05-13,26,5
2021-04-30,47,12
2021-05-01,72,13
2021-05-02,84,16
2021-05-03,70,14
2021-05-04,68,14
2021-05-05,72,14
2021-05-06,72,13
2021-05-07,56,5
2021-05-08,68,9
2021-05-09,75,14
2021-05-10,60,8
2021-05-11,65,11
2021-05-12,64,7
2021-05-13,64,7
2021-05-14,26,4
2021-05-03,33,11
2021-05-04,68,14
2021-05-05,72,14
2021-05-06,72,13
2021-05-07,56,5
2021-05-08,68,9
2021-05-09,75,14
2021-05-10,60,8
2021-05-11,65,11
2021-05-12,64,7
2021-05-13,64,7
2021-05-14,67,10
2021-05-15,68,13
2021-05-16,82,18
2021-05-17,41,11
2021-05-08,10,4
2021-05-09,75,14
2021-05-10,60,8
2021-05-11,65,11
2021-05-12,64,7
2021-05-13,64,7
2021-05-14,67,10
2021-05-15,68,13
2021-05-16,82,18
2021-05-17,70,15
2021-05-18,63,10
2021-05-19,63,11
2021-05-20,71,16
2021-05-21,67,11
2021-05-22,50,11
2021-05-14,41,10
2021-05-15,68,13
2021-05-16,82,18
2021-05-17,70,15
2021-05-18,63,10
2021-05-19,63,11
2021-05-20,71,16
2021-05-21,67,11
2021-05-22,72,19
2021-05-23,77,19
2021-05-24,70,17
2021-05-25,71,17
2021-05-26,70,15
2021-05-27,61,9
2021-05-28,20,4
2021-05-17,37,10
2021-05-18,63,10
2021-05-19,63,11
2021-05-20,71,16
2021-05-21,67,11
2021-05-22,72,19
2021-05-23,77,19
2021-05-24,70,17
2021-05-25,71,17
2021-05-26,70,15
2021-05-27,61,9
2021-05-28,67,16
2021-05-29,50,10
2021-05-30,48,8
2021-05-31,41,6
2021-05-19,33,6
2021-05-20,71,16
2021-05-21,67,11
2021-05-22,72,19
2021-05-23,77,19
2021-05-24,70,17
2021-05-25,71,17
2021-05-26,70,15
2021-05-27,61,9
2021-05-28,67,16
2021-05-29,50,10
2021-05-30,48,8
2021-05-31,489,11
2021-06-01,383,6
2021-06-02,23,6
2021-05-20,62,15
2021-05-21,67,11
2021-05-22,72,19
2021-05-23,77,19
2021-05-24,70,17
2021-05-25,71,17
2021-05-26,70,15
2021-05-27,61,9
2021-05-28,67,16
2021-05-29,50,10
2021-05-30,48,8
2021-05-31,489,11
2021-06-01,383,6
2021-06-02,56,11
2021-05-23,77,19
2021-05-24,70,17
2021-05-25,71,17
2021-05-26,70,15
2021-05-27,61,9
2021-05-28,67,16
2021-05-29,50,10
2021-05-30,48,8
2021-05-31,489,11
2021-06-01,383,6
2021-06-02,56,11
2021-06-03,66,9
2021-06-04,201,8
2021-06-05,51,6
2021-05-29,5,3
2021-05-30,48,8
2021-05-31,489,11
2021-06-01,383,6
2021-06-02,56,11
2021-06-03,66,9
2021-06-04,201,8
2021-06-05,61,6
2021-06-06,63,5
2021-06-07,56,9
2021-06-08,57,5
2021-06-09,66,9
2021-06-10,76,7
2021-06-11,55,6
2021-06-12,55,6
2021-05-31,446,8
2021-06-01,383,6
2021-06-02,56,11
2021-06-03,66,9
2021-06-04,201,8
2021-06-05,61,6
2021-06-06,63,5
2021-06-07,56,9
2021-06-08,57,5
2021-06-09,66,9
2021-06-10,76,7
2021-06-11,55,6
2021-06-12,82,6
2021-06-13,68,6
2021-06-14,22,5
2021-06-04,179,7
2021-06-05,61,6
2021-06-06,63,5
2021-06-07,56,9
2021-06-08,57,5
2021-06-09,66,9
2021-06-10,76,7
2021-06-11,55,6
2021-06-12,82,6
2021-06-13,68,6
2021-06-14,63,9
2021-06-15,68,6
2021-06-16,72,9
2021-06-17,64,5
2021-06-18,20,3
2021-06-06,59,5
2021-06-07,56,9
2021-06-08,57,5
2021-06-09,66,9
2021-06-10,76,7
2021-06-11,55,6
2021-06-12,82,6
2021-06-13,68,6
2021-06-14,63,9
2021-06-15,68,6
2021-06-16,72,9
2021-06-17,64,5
2021-06-18,53,5
2021-06-19,59,5
2021-06-07,11,4
2021-06-08,57,5
2021-06-09,66,9
2021-06-10,76,7
2021-06-11,55,6
2021-06-12,82,6
2021-06-13,68,6
2021-06-14,63,9
2021-06-15,68,6
2021-06-16,72,9
2021-06-17,64,5
2021-06-18,53,5
2021-06-19,61,5
2021-06-20,71,10
2021-06-21,36,5
2021-06-09,40,7
2021-06-10,76,7
2021-06-11,55,6
2021-06-12,82,6
2021-06-13,68,6
2021-06-14,63,9
2021-06-15,68,6
2021-06-16,72,9
2021-06-17,64,5
2021-06-18,53,5
2021-06-19,61,5
2021-06-20,71,10
2021-06-21,54,5
2021-06-22,59,5
2021-06-23,20,3
2021-06-12,82,6
2021-06-13,68,6
2021-06-14,63,9
2021-06-15,68,6
2021-06-16,72,9
2021-06-17,64,5
2021-06-18,53,5
2021-06-19,61,5
2021-06-20,71,10
2021-06-21,54,5
2021-06-22,59,5
2021-06-23,68,5
2021-06-24,62,10
2021-06-25,50,4
